"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","viewCount","likeCount","dislikeCount","favoriteCount","commentCount"
"lAwOiw5WNqc","2019-12-28T14:09:31.000Z","UCECLpDchXGkpxX_qXIkZ0PQ","¡Brutal! Deadpool 3 CONFIRMADA, ¿Capitana Marvel LESBIANA? QUICKSILVER en Wandavision y mucho +.","Marvel #Noticias #Deadpool3.","https://i.ytimg.com/vi/lAwOiw5WNqc/default.jpg","120","90","https://i.ytimg.com/vi/lAwOiw5WNqc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/lAwOiw5WNqc/hqdefault.jpg","480","360","Strip Marvel","none",117468,9474,660,0,1059
"M0BvZXXuzvw","2019-10-31T00:24:00.000Z","UCJDckP0ALdFV0hKyzX6FYwQ","Así Sería AVENGERS 5 Para 2023 – Marvel UCM -","Descubre todo lo que se ha revelado oficialmente y en filtaciones de cómo sería la siguiente Avengers 5 para 2023 en lo que sería la Fase 5 de Marvel.","https://i.ytimg.com/vi/M0BvZXXuzvw/default.jpg","120","90","https://i.ytimg.com/vi/M0BvZXXuzvw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/M0BvZXXuzvw/hqdefault.jpg","480","360","La Venganza de los Electroalces Pop","none",117094,2076,91,0,119
"WJTd1iSch94","2019-07-30T06:34:50.000Z","UCM0DYRHfaBA7s4wpn6wSdKg","(Marvel) Tony Stark | The Way","[ WATCH IN 1080p AND HEADPHONES ] <U+25CB> TONY STARK TRIBUTE Discord : https://discord.gg/RSJvtYz • Fund me • Patreon ...","https://i.ytimg.com/vi/WJTd1iSch94/default.jpg","120","90","https://i.ytimg.com/vi/WJTd1iSch94/mqdefault.jpg","320","180","https://i.ytimg.com/vi/WJTd1iSch94/hqdefault.jpg","480","360","VCreations","none",2724627,83741,1232,0,2385
"N2HbUHSDWfE","2019-12-08T10:45:04.000Z","UCQ1NsRaJAq3wc0KIdRRs5MA","Marvel vs <U+0417><U+0432><U+0435><U+0437><U+0434><U+043D><U+044B><U+0435> <U+0412><U+043E><U+0439><U+043D><U+044B> vs <U+0413><U+0430><U+0440><U+0440><U+0438> <U+041F><U+043E><U+0442><U+0442><U+0435><U+0440> - <U+0432><U+044B><U+0431><U+0438><U+0440><U+0430><U+0435><U+043C> <U+043B><U+0443><U+0447><U+0448><U+0443><U+044E> <U+043A><U+0438><U+043D><U+043E><U+0432><U+0441><U+0435><U+043B><U+0435><U+043D><U+043D><U+0443><U+044E> <U+0432> <U+0438><U+0441><U+0442><U+043E><U+0440><U+0438><U+0438>!","<U+041A><U+043E><U+043C><U+0438><U+043A><U+0441><U+044B> <U+043B><U+0438><U+043D><U+0435><U+0439><U+043A><U+0438> ""<U+0413><U+0440><U+0430><U+0436><U+0434><U+0430><U+043D><U+0441><U+043A><U+0430><U+044F> <U+0432><U+043E><U+0439><U+043D><U+0430>"" <U+043D><U+0430> ""<U+041B><U+0430><U+0431><U+0438><U+0440><U+0438><U+043D><U+0442><U+0435>"" - https://vk.cc/a6uokf <U+042D><U+0442><U+0438> <U+0438> <U+0434><U+0440><U+0443><U+0433><U+0438><U+0435> <U+043A><U+043E><U+043C><U+0438><U+043A><U+0441><U+044B> <U+0438><U+0437><U+0434><U+0430><U+0442><U+0435><U+043B><U+044C><U+0441><U+0442><U+0432><U+0430> ""<U+041A><U+043E><U+043C><U+0438><U+043B><U+044C><U+0444><U+043E>""...","https://i.ytimg.com/vi/N2HbUHSDWfE/default.jpg","120","90","https://i.ytimg.com/vi/N2HbUHSDWfE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/N2HbUHSDWfE/hqdefault.jpg","480","360","Marvel/DC: Geek Movies","none",211968,14507,884,0,7661
"jrLhP5sK2wI","2019-01-10T16:00:05.000Z","UCWOA1ZGywLbqmigxE4Qlvuw","Marvel’s The Punisher: Season 2 | Official Trailer [HD] | Netflix","Back on the job. Back in the fight. Season 2 of Marvel's The Punisher debuts exclusively on Netflix January 18. Watch Marvel's The Punisher on Netflix: ...","https://i.ytimg.com/vi/jrLhP5sK2wI/default.jpg","120","90","https://i.ytimg.com/vi/jrLhP5sK2wI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/jrLhP5sK2wI/hqdefault.jpg","480","360","Netflix","none",4162085,105908,1656,0,12298
"dpQFQgZPKfs","2017-07-15T11:05:59.000Z","UCYCEK7i8Uq-XtFtWolofxFg","Marvel&#39;s Spider-Man | official trailer (2017)","official trailer for Marvels Spider-Man Catch the Brand New Series, Marvel's Spider-Man. Premieres Saturday, August 19 anywhere you watch Disney XD.","https://i.ytimg.com/vi/dpQFQgZPKfs/default.jpg","120","90","https://i.ytimg.com/vi/dpQFQgZPKfs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/dpQFQgZPKfs/hqdefault.jpg","480","360","moviemaniacsDE","none",71499,522,43,0,80
"UUkn-enk2RU","2018-05-01T14:02:27.000Z","UCvC4D8onUfXzvjTOM-dBfEA","Marvel Studios&#39; Ant-Man and The Wasp - Official Trailer #2","Real heroes. Not actual size. Marvel Studios' Ant-Man and The Wasp is In theaters July 6. <U+25BB> Subscribe to Marvel: http://bit.ly/WeO3YJ Follow Marvel on Twitter: ...","https://i.ytimg.com/vi/UUkn-enk2RU/default.jpg","120","90","https://i.ytimg.com/vi/UUkn-enk2RU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/UUkn-enk2RU/hqdefault.jpg","480","360","Marvel Entertainment","none",29882747,489955,12014,0,30313
"xjDjIWPwcPU","2017-10-16T13:00:07.000Z","UCvC4D8onUfXzvjTOM-dBfEA","Marvel Studios&#39; Black Panther - Official Trailer","Long live the king. Watch the new trailer for Marvel Studios #BlackPanther. In theaters February 16! <U+25BB> Subscribe to Marvel: http://bit.ly/WeO3YJ Follow Marvel on ...","https://i.ytimg.com/vi/xjDjIWPwcPU/default.jpg","120","90","https://i.ytimg.com/vi/xjDjIWPwcPU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/xjDjIWPwcPU/hqdefault.jpg","480","360","Marvel Entertainment","none",45149826,453319,17519,0,53355
"cn69-oTB8hY","2019-04-26T15:00:06.000Z","UCvC4D8onUfXzvjTOM-dBfEA","Marvel Studios&#39; Avengers: Endgame | &quot;Save&quot; TV Spot","See the film critics call a ""once in a generation event"". Marvel Studios' Avengers: Endgame is NOW PLAYING in theaters. Get tickets: www.","https://i.ytimg.com/vi/cn69-oTB8hY/default.jpg","120","90","https://i.ytimg.com/vi/cn69-oTB8hY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/cn69-oTB8hY/hqdefault.jpg","480","360","Marvel Entertainment","none",1346628,44858,310,0,3168
"5xyNqemLNxk","2019-04-23T01:39:33.000Z","UCvC4D8onUfXzvjTOM-dBfEA","Marvel Studios&#39; Avengers: Endgame | LIVE Red Carpet World Premiere","Note: We have disabled chat for this stream to prevent spoilers. Comments are enabled, but please Don't Spoil The Endgame for others. Whatever it takes.","https://i.ytimg.com/vi/5xyNqemLNxk/default.jpg","120","90","https://i.ytimg.com/vi/5xyNqemLNxk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5xyNqemLNxk/hqdefault.jpg","480","360","Marvel Entertainment","none",9746481,177425,6254,0,5577
"T0zgByU45e0","2018-02-21T21:00:01.000Z","UCvC4D8onUfXzvjTOM-dBfEA","Black Panther Jewelry Designer Douriean Fletcher on the Women of Marvel","Judy Stephens chats to Wearable Art Designer Douriean Fletcher about creating vibranium jewelry work for the Dora Milaje in this special video installment of ...","https://i.ytimg.com/vi/T0zgByU45e0/default.jpg","120","90","https://i.ytimg.com/vi/T0zgByU45e0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/T0zgByU45e0/hqdefault.jpg","480","360","Marvel Entertainment","none",36897,1221,75,0,94
"BWyiEmvhgq8","2019-09-06T15:01:54.000Z","UCevaIHgjRXaYX3S6uQY8rig","10 CENAS EM QUE O CINEMA ENLOUQUECEU COM OS FILMES DA MARVEL","AS CENAS MAIS INCRIVEIS QUE OS FÃS FICARAM DOIDOS ASSISTINDO FILMES DE SUPER HEROIS NOS CINEMAS, COMO A CENA DA BATALHA FINAL ...","https://i.ytimg.com/vi/BWyiEmvhgq8/default.jpg","120","90","https://i.ytimg.com/vi/BWyiEmvhgq8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/BWyiEmvhgq8/hqdefault.jpg","480","360","Nerd Land","none",214362,21223,337,0,584
"aXs-fElWwVI","2019-03-31T09:00:00.000Z","UCB8palsUVV_GR3aDL8jSLOw","GameStop Exklusiv - Die Marvel Box | Happy Marvel Day","Happy Marvel Day! Zur Feier des Tages gibt es eine exklusive Marvel Box bei GameStop. Vince hat die schonmal ausgepackt und verlost sogar eine Box!","https://i.ytimg.com/vi/aXs-fElWwVI/default.jpg","120","90","https://i.ytimg.com/vi/aXs-fElWwVI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/aXs-fElWwVI/hqdefault.jpg","480","360","GameStopZing","none",1630,121,7,0,118
"aXs-fElWwVI","2019-03-31T09:00:00.000Z","UCB8palsUVV_GR3aDL8jSLOw","GameStop Exklusiv - Die Marvel Box | Happy Marvel Day","Happy Marvel Day! Zur Feier des Tages gibt es eine exklusive Marvel Box bei GameStop. Vince hat die schonmal ausgepackt und verlost sogar eine Box!","https://i.ytimg.com/vi/aXs-fElWwVI/default.jpg","120","90","https://i.ytimg.com/vi/aXs-fElWwVI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/aXs-fElWwVI/hqdefault.jpg","480","360","GameStopZing","none",1630,121,7,0,118
"Th-d4-j-lUo","2018-11-30T14:55:16.000Z","UCP3yeTbQjzscgErwoCYKkYA","Marvel Universe Live - Paris La Défense Arena","Plus de 20 super-héros dont Les Gardiens de la Galaxie et les plus célèbres méchants de l'univers Marvel seront réunis à Paris La Défense Arena pour un ...","https://i.ytimg.com/vi/Th-d4-j-lUo/default.jpg","120","90","https://i.ytimg.com/vi/Th-d4-j-lUo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Th-d4-j-lUo/hqdefault.jpg","480","360","Paris La Défense Arena","none",17188,8,4,0,2
"Th-d4-j-lUo","2018-11-30T14:55:16.000Z","UCP3yeTbQjzscgErwoCYKkYA","Marvel Universe Live - Paris La Défense Arena","Plus de 20 super-héros dont Les Gardiens de la Galaxie et les plus célèbres méchants de l'univers Marvel seront réunis à Paris La Défense Arena pour un ...","https://i.ytimg.com/vi/Th-d4-j-lUo/default.jpg","120","90","https://i.ytimg.com/vi/Th-d4-j-lUo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Th-d4-j-lUo/hqdefault.jpg","480","360","Paris La Défense Arena","none",17188,8,4,0,2
"hogF383eIyU","2017-10-19T16:22:08.000Z","UCyFmNSiu3BQUr94LzYhkNJQ","Loki Joins Marvel Heroes Omega for PS4 and Xbox One!","Ready to cause some mischief? Loki joins Marvel Heroes Omega on PlayStation®4 and Xbox One® as the console version's 44th playable character. With an ...","https://i.ytimg.com/vi/hogF383eIyU/default.jpg","120","90","https://i.ytimg.com/vi/hogF383eIyU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/hogF383eIyU/hqdefault.jpg","480","360","Marvel Heroes Omega","none",12018,165,20,0,113
"hogF383eIyU","2017-10-19T16:22:08.000Z","UCyFmNSiu3BQUr94LzYhkNJQ","Loki Joins Marvel Heroes Omega for PS4 and Xbox One!","Ready to cause some mischief? Loki joins Marvel Heroes Omega on PlayStation®4 and Xbox One® as the console version's 44th playable character. With an ...","https://i.ytimg.com/vi/hogF383eIyU/default.jpg","120","90","https://i.ytimg.com/vi/hogF383eIyU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/hogF383eIyU/hqdefault.jpg","480","360","Marvel Heroes Omega","none",12018,165,20,0,113
"2g9lqxaWBpk","2019-12-29T04:58:14.000Z","UCdPG86Ahrf9A8YzBnFDAaEg","Marvel Playskool Super Hero Adventures Kid Arachnid Web Wheels &amp; Captain America Road Racer","Just4fun290 presents Marvel Playskool Super Hero Adventures Kid Arachnid Web Wheels & Captain America Road Racer.","https://i.ytimg.com/vi/2g9lqxaWBpk/default.jpg","120","90","https://i.ytimg.com/vi/2g9lqxaWBpk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2g9lqxaWBpk/hqdefault.jpg","480","360","Just4fun290","none",688399,2401,787,0,32
"aXs-fElWwVI","2019-03-31T09:00:00.000Z","UCB8palsUVV_GR3aDL8jSLOw","GameStop Exklusiv - Die Marvel Box | Happy Marvel Day","Happy Marvel Day! Zur Feier des Tages gibt es eine exklusive Marvel Box bei GameStop. Vince hat die schonmal ausgepackt und verlost sogar eine Box!","https://i.ytimg.com/vi/aXs-fElWwVI/default.jpg","120","90","https://i.ytimg.com/vi/aXs-fElWwVI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/aXs-fElWwVI/hqdefault.jpg","480","360","GameStopZing","none",1630,121,7,0,118
"aXs-fElWwVI","2019-03-31T09:00:00.000Z","UCB8palsUVV_GR3aDL8jSLOw","GameStop Exklusiv - Die Marvel Box | Happy Marvel Day","Happy Marvel Day! Zur Feier des Tages gibt es eine exklusive Marvel Box bei GameStop. Vince hat die schonmal ausgepackt und verlost sogar eine Box!","https://i.ytimg.com/vi/aXs-fElWwVI/default.jpg","120","90","https://i.ytimg.com/vi/aXs-fElWwVI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/aXs-fElWwVI/hqdefault.jpg","480","360","GameStopZing","none",1630,121,7,0,118
"Th-d4-j-lUo","2018-11-30T14:55:16.000Z","UCP3yeTbQjzscgErwoCYKkYA","Marvel Universe Live - Paris La Défense Arena","Plus de 20 super-héros dont Les Gardiens de la Galaxie et les plus célèbres méchants de l'univers Marvel seront réunis à Paris La Défense Arena pour un ...","https://i.ytimg.com/vi/Th-d4-j-lUo/default.jpg","120","90","https://i.ytimg.com/vi/Th-d4-j-lUo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Th-d4-j-lUo/hqdefault.jpg","480","360","Paris La Défense Arena","none",17188,8,4,0,2
"Th-d4-j-lUo","2018-11-30T14:55:16.000Z","UCP3yeTbQjzscgErwoCYKkYA","Marvel Universe Live - Paris La Défense Arena","Plus de 20 super-héros dont Les Gardiens de la Galaxie et les plus célèbres méchants de l'univers Marvel seront réunis à Paris La Défense Arena pour un ...","https://i.ytimg.com/vi/Th-d4-j-lUo/default.jpg","120","90","https://i.ytimg.com/vi/Th-d4-j-lUo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Th-d4-j-lUo/hqdefault.jpg","480","360","Paris La Défense Arena","none",17188,8,4,0,2
"hogF383eIyU","2017-10-19T16:22:08.000Z","UCyFmNSiu3BQUr94LzYhkNJQ","Loki Joins Marvel Heroes Omega for PS4 and Xbox One!","Ready to cause some mischief? Loki joins Marvel Heroes Omega on PlayStation®4 and Xbox One® as the console version's 44th playable character. With an ...","https://i.ytimg.com/vi/hogF383eIyU/default.jpg","120","90","https://i.ytimg.com/vi/hogF383eIyU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/hogF383eIyU/hqdefault.jpg","480","360","Marvel Heroes Omega","none",12018,165,20,0,113
"hogF383eIyU","2017-10-19T16:22:08.000Z","UCyFmNSiu3BQUr94LzYhkNJQ","Loki Joins Marvel Heroes Omega for PS4 and Xbox One!","Ready to cause some mischief? Loki joins Marvel Heroes Omega on PlayStation®4 and Xbox One® as the console version's 44th playable character. With an ...","https://i.ytimg.com/vi/hogF383eIyU/default.jpg","120","90","https://i.ytimg.com/vi/hogF383eIyU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/hogF383eIyU/hqdefault.jpg","480","360","Marvel Heroes Omega","none",12018,165,20,0,113
"fg1ea3H8ilA","2019-12-20T20:00:02.000Z","UCfaZw8XH_zmAVkBst_MPD6w","Marvel SpiderMan New Bike McDonalds Drive Thru Fun CKN Toys","Today we are playing with this new Marvel Spiderman 6v battery powered Bike ride-on. All the excitement and superhero thrills are captured in the design.","https://i.ytimg.com/vi/fg1ea3H8ilA/default.jpg","120","90","https://i.ytimg.com/vi/fg1ea3H8ilA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/fg1ea3H8ilA/hqdefault.jpg","480","360","CKN Toys","none",916409,3377,1068,0,NA
"W9aaIS4H9lc","2017-10-07T12:05:45.000Z","UC0RZbEcn_1yahOxtDFapqoA","Marvel /// Best Vines [part - 12]","VK - https://vk.com/voidinsane <U+0411><U+043E><U+043B><U+044C><U+0448><U+0435> <U+0442><U+0430><U+043A><U+0438><U+0445> <U+0432><U+0438><U+0434><U+0435><U+043E> <U+0437><U+0434><U+0435><U+0441><U+044C> - https://vk.com/multi_vines Instagram - https://www.instagram.com/void.insane/ ...","https://i.ytimg.com/vi/W9aaIS4H9lc/default.jpg","120","90","https://i.ytimg.com/vi/W9aaIS4H9lc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/W9aaIS4H9lc/hqdefault.jpg","480","360","SBA","none",18441,553,2,0,21
"ue80QwXMRHg","2017-07-23T01:27:50.000Z","UCvC4D8onUfXzvjTOM-dBfEA","&quot;Thor: Ragnarok&quot; Official Trailer","Subscribe to Marvel: http://bit.ly/WeO3YJ Follow Marvel on Twitter: <U+202A>https://twitter.com/marvel Like Marvel on FaceBook: <U+202A>https://www.facebook.com/Marvel For<U+202C><U+202C> ...","https://i.ytimg.com/vi/ue80QwXMRHg/default.jpg","120","90","https://i.ytimg.com/vi/ue80QwXMRHg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ue80QwXMRHg/hqdefault.jpg","480","360","Marvel Entertainment","none",74199052,750438,30943,0,60549
"3MMMe1drnZY","2017-08-06T18:11:04.000Z","UCvC4D8onUfXzvjTOM-dBfEA","&quot;Guardians&#39; Inferno&quot; | Marvel Studios’ Guardians of the Galaxy Vol. 2","Dust off those far out platforms and enjoy this blast from the past! Get the “Inferno” music video + more bonus features when you bring home ""Guardians of the ...","https://i.ytimg.com/vi/3MMMe1drnZY/default.jpg","120","90","https://i.ytimg.com/vi/3MMMe1drnZY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3MMMe1drnZY/hqdefault.jpg","480","360","Marvel Entertainment","none",17270552,320570,7926,0,22179
"1IJgh1Vvtgc","2019-03-25T21:19:17.000Z","UC-2Y8dQb0S6DtpxNgAKoJKA","Marvel’s Iron Man VR – Announce Trailer | PS VR","Marvel's Iron Man VR is coming to PS VR on 15 May 2020! Don the PlayStation VR headset* to suit up as the Armored Avenger in an original Iron Man ...","https://i.ytimg.com/vi/1IJgh1Vvtgc/default.jpg","120","90","https://i.ytimg.com/vi/1IJgh1Vvtgc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/1IJgh1Vvtgc/hqdefault.jpg","480","360","PlayStation","none",3952620,58052,8743,0,3284
"lHZyTH02xRA","2019-02-17T19:32:36.000Z","UCDrZNpsXVg8TcZUmBMEXaaA","[GUIDE] Captain Marvel&#39;s Combat Clash (Chapter 2) | &quot;HULK SMASH!&quot; Edition","This video can be regarded as my best possible answer to that burning question ""WHY, for god's sake have you ranked up HULK to 5/65?!?"" - apart from that I ...","https://i.ytimg.com/vi/lHZyTH02xRA/default.jpg","120","90","https://i.ytimg.com/vi/lHZyTH02xRA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/lHZyTH02xRA/hqdefault.jpg","480","360","Professor Skill","none",7326,83,7,0,23
"p9-KCw6Se_k","2019-09-25T21:00:02.000Z","UCvC4D8onUfXzvjTOM-dBfEA","CAPTAIN MARVEL with Terry and Rachel Dodson! | Marvel Quickdraw","Watch as artists Terry and Rachel Dodson bring to life an original piece of art featuring Carol Danvers in her costumes over the years, to honor Marvel's 80th ...","https://i.ytimg.com/vi/p9-KCw6Se_k/default.jpg","120","90","https://i.ytimg.com/vi/p9-KCw6Se_k/mqdefault.jpg","320","180","https://i.ytimg.com/vi/p9-KCw6Se_k/hqdefault.jpg","480","360","Marvel Entertainment","none",17843,903,52,0,73
"8hLYeW8yK68","2019-10-17T07:00:42.000Z","UCIn-l6zKGAwpJ5NtZFgsVwg","<U+0423><U+0416><U+0410><U+0421><U+041D><U+042B><U+0415> <U+041A><U+0410><U+0421><U+0422><U+0418><U+041D><U+0413><U+0418> MARVEL, <U+041A><U+041E><U+0422><U+041E><U+0420><U+042B><U+0415> <U+041C><U+041E><U+0413><U+041B><U+0418> <U+0421><U+041B><U+0423><U+0427><U+0418><U+0422><U+042C><U+0421><U+042F>","<U+041D><U+0430> <U+0441><U+0435><U+0433><U+043E><U+0434><U+043D><U+044F><U+0448><U+043D><U+0438><U+0439> <U+0434><U+0435><U+043D><U+044C> <U+043A><U+0438><U+043D><U+0435><U+043C><U+0430><U+0442><U+043E><U+0433><U+0440><U+0430><U+0444><U+0438><U+0447><U+0435><U+0441><U+043A><U+0430><U+044F> <U+0432><U+0441><U+0435><U+043B><U+0435><U+043D><U+043D><U+0430><U+044F> <U+041C><U+0430><U+0440><U+0432><U+0435><U+043B> <U+0432><U+043A><U+043B><U+044E><U+0447><U+0430><U+0435><U+0442> <U+0443><U+0436><U+0435> 23 <U+0444><U+0438><U+043B><U+044C><U+043C><U+0430>, <U+0438> <U+044D><U+0442><U+043E> <U+043D><U+0435> <U+0441><U+0447><U+0438><U+0442><U+0430><U+044F> <U+0441><U+0435><U+0440><U+0438><U+0430><U+043B><U+043E><U+0432>...","https://i.ytimg.com/vi/8hLYeW8yK68/default.jpg","120","90","https://i.ytimg.com/vi/8hLYeW8yK68/mqdefault.jpg","320","180","https://i.ytimg.com/vi/8hLYeW8yK68/hqdefault.jpg","480","360","BRAIN TIME","none",833559,10070,537,0,603
"j5ZZ2mQqn5I","2019-03-16T03:05:29.000Z","UCpxHnHT4c4ySmoZ3_vI70Ow","Capitana Marvel es rara","Ahora si que estamos un poco al borde de lo polemico, lo único que quiero mecionar en esta descripcion es que no tengo ningun problema con Brie Larson y ...","https://i.ytimg.com/vi/j5ZZ2mQqn5I/default.jpg","120","90","https://i.ytimg.com/vi/j5ZZ2mQqn5I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/j5ZZ2mQqn5I/hqdefault.jpg","480","360","Búho 718","none",31484,2811,71,0,115
"3xEA7WMNt1Q","2017-08-09T11:53:27.000Z","UCUAu1fWh-Bbbanz2EnnHUjQ","MARVEL FIGURAS 3D Salvat - Argentina","La colección definitiva de los SÚPER HÉROES de MARVEL ¡Miniaturas de 12cm. Reproducciones en resina y pintadas a mano, únicas y numeradas!","https://i.ytimg.com/vi/3xEA7WMNt1Q/default.jpg","120","90","https://i.ytimg.com/vi/3xEA7WMNt1Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3xEA7WMNt1Q/hqdefault.jpg","480","360","Editorial Salvat S.L.","none",22614,107,15,0,53
"Tb5n8TK0YGI","2017-08-18T14:00:03.000Z","UCGGZ_POGmIWG1pQXTDzQv-g","We Trained Kung Fu Like Iron Fist For A Month (Marvel&#39;s Defenders) <U+0001F44A><U+0001F3FE>","In honor of the release of Marvel's Defenders series, we decided to train with Iron Fist assistant fight coordinator Shane Yan for a month to get a taste of what it's ...","https://i.ytimg.com/vi/Tb5n8TK0YGI/default.jpg","120","90","https://i.ytimg.com/vi/Tb5n8TK0YGI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Tb5n8TK0YGI/hqdefault.jpg","480","360","Michelle Khare","none",296850,9251,195,0,526
"oHaNVyUZJ7c","2019-09-05T16:30:02.000Z","UCvC4D8onUfXzvjTOM-dBfEA","Is Taskmaster the Best Student in the Marvel Universe?","What is the best school in the Marvel Universe? Find out! Plus, Jets Offensive Lineman, Kelvin Beachum Jr. talks comics and plays “What's that sound?”!","https://i.ytimg.com/vi/oHaNVyUZJ7c/default.jpg","120","90","https://i.ytimg.com/vi/oHaNVyUZJ7c/mqdefault.jpg","320","180","https://i.ytimg.com/vi/oHaNVyUZJ7c/hqdefault.jpg","480","360","Marvel Entertainment","none",30296,913,40,0,120
"aPJAe5TvhRc","2017-12-31T15:30:00.000Z","UCDR8cvjALazMm2j9hOar8_g","Marvel&#39;s Runaways &quot;Meet the Runaways&quot; Featurette (HD)","Get to know the six teenagers that make up the Runaways along with their unique superpowers in this behind the scenes featurette of Marvel's newest series.","https://i.ytimg.com/vi/aPJAe5TvhRc/default.jpg","120","90","https://i.ytimg.com/vi/aPJAe5TvhRc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/aPJAe5TvhRc/hqdefault.jpg","480","360","TV Promos","none",366699,4717,97,0,189
"jfvJUFiCgKA","2017-12-08T16:12:52.000Z","UCH_DQ-iQ6F_NBhiyeHO7P2w","Marvel Avengers S.T.A.T.I.O.N. i Norrköping","Sommaren 2018 kommer den internationella succéutställningen Marvel Avengers S.T.A.T.I.O.N. till Norrköping. Med banbrytande interaktiv teknik bjuder ...","https://i.ytimg.com/vi/jfvJUFiCgKA/default.jpg","120","90","https://i.ytimg.com/vi/jfvJUFiCgKA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/jfvJUFiCgKA/hqdefault.jpg","480","360","Upplev Norrköping","none",258632,166,67,0,19
"b1Z5HnH91FY","2018-12-14T15:30:00.000Z","UCvC4D8onUfXzvjTOM-dBfEA","Which Marvel Character Would Ron Funches Take on a Comedy Tour? | This Week in Marvel","Comedian Ron Funches stops by This Week in Marvel to talk with hosts Jamie Frevele and Tucker Markus about which Marvel characters he thinks would be ...","https://i.ytimg.com/vi/b1Z5HnH91FY/default.jpg","120","90","https://i.ytimg.com/vi/b1Z5HnH91FY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/b1Z5HnH91FY/hqdefault.jpg","480","360","Marvel Entertainment","none",19204,761,40,0,94
"4yjH_gH2L80","2018-03-01T17:11:27.000Z","UCmk-oIJGnIoq0I7Y-EPaIfg","Female Version Of Marvel &amp; DC Superheroes &amp; Supervillans..","Credits : Write To 2015tomandjerry2015@gmail.com if credits are missing. NeoArtCorE - DeviantArt vinnie14.deviantart.com greamy ...","https://i.ytimg.com/vi/4yjH_gH2L80/default.jpg","120","90","https://i.ytimg.com/vi/4yjH_gH2L80/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4yjH_gH2L80/hqdefault.jpg","480","360","The King","none",328115,3344,241,0,354
"TLSRnnhF2jQ","2018-11-21T06:10:20.000Z","UC2jjIDah0xiD4TDa4_0kA3w","Phonak Marvel™ - Wiederaufladbar (mit Untertitel)","Phonak Marvel™ - Es ist nicht nur ein fantastisches Hörgerät. Es ist ein multifunktionales Wunder. Marvel™ Hörgeräte sind einfach in der Handhabung, dank ...","https://i.ytimg.com/vi/TLSRnnhF2jQ/default.jpg","120","90","https://i.ytimg.com/vi/TLSRnnhF2jQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/TLSRnnhF2jQ/hqdefault.jpg","480","360","Phonak Deutschland","none",1964,1,0,0,0
"zTGdTEHvRoc","2019-03-26T19:00:12.000Z","UCvC4D8onUfXzvjTOM-dBfEA","Marvel Studios&#39; Avengers Endgame | &quot;We Lost&quot; Featurette","""We're in the endgame now."" Watch this brand-new featurette from Marvel Studios' Avengers Endgame, in theaters in one month. <U+25BB> Subscribe to Marvel: ...","https://i.ytimg.com/vi/zTGdTEHvRoc/default.jpg","120","90","https://i.ytimg.com/vi/zTGdTEHvRoc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zTGdTEHvRoc/hqdefault.jpg","480","360","Marvel Entertainment","none",2442878,117874,575,0,5216
