"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","like_ratio","dislike_ratio","comment_ratio","ratio_to_total"
"6ykQ_YQRL1c","2017-10-10T09:12:49.000Z","UCkTtNUjvPcSc50HyO7sBtxg","10 Future A-List Actors Who Made Horror Movies","Despite its history of cinema classics and major box office success, the horror genre is often maligned as somehow less worthy of respect than other types of ...","https://i.ytimg.com/vi/6ykQ_YQRL1c/default.jpg",120,90,"https://i.ytimg.com/vi/6ykQ_YQRL1c/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/6ykQ_YQRL1c/hqdefault.jpg",480,360,"movieweb","none",8417,81,3,0,17,0.00962338125222763,0.000356421527860283,0.00201972199120827,5.00352978071482e-07
"673V4RbuCIY","2017-09-14T17:00:00.000Z","UCzcRQ3vRNr6fJ1A9rqFn7QA","BETTER WATCH OUT Official Trailer (2017) Thriller Movie HD","BETTER WATCH OUT Official Trailer © 2017 - Well Go USA Entertainment Comedy, Kids, Family and Animated Film, Blockbuster, Action Cinema, Blockbuster, ...","https://i.ytimg.com/vi/673V4RbuCIY/default.jpg",120,90,"https://i.ytimg.com/vi/673V4RbuCIY/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/673V4RbuCIY/hqdefault.jpg",480,360,"ONE Media","none",1588893,12353,518,0,543,0.00777459526852972,0.000326013142483477,0.000341747367506811,9.44525774488454e-05
"EVdt2TjEB8U","2017-11-13T20:50:37.000Z","UCNXD9OyrGzEGOcFELTMe1vg","Stardust: video reactions to Movies &amp; TV","Love talking about movies, TV shows and trailers? Join the #StardustApp community! Stardust: Friends and fans sharing video reactions to movies & TV.","https://i.ytimg.com/vi/EVdt2TjEB8U/default.jpg",120,90,"https://i.ytimg.com/vi/EVdt2TjEB8U/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/EVdt2TjEB8U/hqdefault.jpg",480,360,"Stardust App","none",1565608,59,8,0,17,3.76850399333677e-05,5.10983592316851e-06,1.08584013367331e-05,9.30683884154137e-05
"NkxyLeZZkQA","2017-09-30T09:00:02.000Z","UCph-WGR0oCbJDpaWmNHb5zg","LARVA - SPRING | Videos For Kids | Larva Full Movie | Larva Cartoon | LARVA Official","Red puts on a spring and hops around to tease Yellow, Yellow turns to walk away but trips, accidentally wears the opposite end of the spring that Red is wearing ...","https://i.ytimg.com/vi/NkxyLeZZkQA/default.jpg",120,90,"https://i.ytimg.com/vi/NkxyLeZZkQA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/NkxyLeZZkQA/hqdefault.jpg",480,360,"Larva TUBA","none",10270302,39214,5856,0,1157,0.00381819346694966,0.000570187712104279,0.000112654915113499,0.000610523487156172
"imiWa74cb3w","2017-09-20T17:02:21.000Z","UCA0MDADBWmCFro3SXR5mlSg","THE LEGO NINJAGO MOVIE Funny Outtakes + Bloopers (2017)","NEW The Lego Ninjago Movie Funny Outtakes + Bloopers 2017 | Watch the official clip & trailer for ""The Lego Ninjago Movie"", an animation movie starring ...","https://i.ytimg.com/vi/imiWa74cb3w/default.jpg",120,90,"https://i.ytimg.com/vi/imiWa74cb3w/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/imiWa74cb3w/hqdefault.jpg",480,360,"Entertainment Access","none",1454017,8603,436,0,542,0.00591671211547045,0.000299858942502048,0.000372760428523188,8.64348029127435e-05
"HhTbdpGPxV8","2017-11-29T10:48:24.000Z","UCf04xzDU_UgM70qlD1WJOOA","<U+039A><U+03BF><U+03B9><U+03BD><U+03CC><U+03C2> <U+03A0>a<U+03C1><U+03BF><U+03BD><U+03BF>µast<U+03AE><U+03C2> (official full movie)","Se<U+03BD><U+03AC><U+03C1><U+03B9><U+03BF>-S<U+03BA><U+03B7><U+03BD><U+03BF><U+03B8>es<U+03AF>a: S<U+03C9>t<U+03AE><U+03C1><U+03B7><U+03C2> <U+03A4>saf<U+03BF><U+03CD><U+03BB><U+03B9>a<U+03C2> <U+0394><U+03B9>e<U+03C5><U+03B8>. F<U+03C9>t<U+03BF><U+03B3><U+03C1>af<U+03AF>a<U+03C2> : <U+0386><U+03C1><U+03B9><U+03C2> Sta<U+03CD><U+03C1><U+03BF><U+03C5> <U+039C><U+03BF><U+03C5>s<U+03B9><U+03BA><U+03AE> : <U+0391><U+03BD>t<U+03CE><U+03BD><U+03B7><U+03C2>...","https://i.ytimg.com/vi/HhTbdpGPxV8/default.jpg",120,90,"https://i.ytimg.com/vi/HhTbdpGPxV8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/HhTbdpGPxV8/hqdefault.jpg",480,360,"Sotiris Tsafoulias","none",1139015,11470,557,0,816,0.0100701044323385,0.000489019020820621,0.000716408475744393,6.77093438657585e-05
"m1E8bULFW4w","2017-11-02T22:04:43.000Z","UCowqX9Xh9t-BMFpK_-k-WOg","The Book in Movies","The book in movies Many great movies are about books. We have collected some of the best moments. The result is a homage to the world of books, writers and ...","https://i.ytimg.com/vi/m1E8bULFW4w/default.jpg",120,90,"https://i.ytimg.com/vi/m1E8bULFW4w/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/m1E8bULFW4w/hqdefault.jpg",480,360,"ohrenkino.com - Entwicklung und Produktion audiovisueller Ideen und Konzepte","none",2822,7,0,0,0,0.00248051027639972,0,0,1.67755269587469e-07
"KSxG05300Nc","2017-08-12T16:02:21.000Z","UCA0MDADBWmCFro3SXR5mlSg","GUARDIANS OF THE GALAXY 2 Best &#39;BABY GROOT&#39; Movie Clips (2017)","Guardians of the Galaxy Vol. 2 Best 'Baby Groot' Movie Clips + Funny Scenes 2017 | Watch the official trailer & clip compilation for the marvel superhero movie ...","https://i.ytimg.com/vi/KSxG05300Nc/default.jpg",120,90,"https://i.ytimg.com/vi/KSxG05300Nc/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/KSxG05300Nc/hqdefault.jpg",480,360,"Entertainment Access","none",11209670,100285,3066,0,2088,0.00894629369107208,0.000273513850095498,0.00018626774918441,0.000666364710431098
"1KqD8k7zm7Q","2017-06-22T11:18:36.000Z","UCJMrLeR-WZmwmYX-WLBiFKg","Kodi - Tamil Full Movie | Dhanush | Trisha Krishnan | R. S. Durai Senthilkumar | Santhosh Narayanan","Kodi is a 2016 Indian Tamil-language political action thriller film written and directed by R. S. Durai Senthilkumar and produced by Vetrimaaran under his banner ...","https://i.ytimg.com/vi/1KqD8k7zm7Q/default.jpg",120,90,"https://i.ytimg.com/vi/1KqD8k7zm7Q/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/1KqD8k7zm7Q/hqdefault.jpg",480,360,"UIE Movies","none",5200605,18063,4177,0,1148,0.00347324974690445,0.000803175784355859,0.000220743548106422,0.000309152690925917
"TKSlH-1XZho","2017-12-14T17:00:02.000Z","UC4rlAVgAK0SGk-yTfe48Qpw","Harry Potter Characters: In the Books Vs. In the Movies","What if the characters of ""Harry Potter"" looked like they did in the Books? J.K. Rowling brought us the world of Harry Potter and endowed it with an impressive ...","https://i.ytimg.com/vi/TKSlH-1XZho/default.jpg",120,90,"https://i.ytimg.com/vi/TKSlH-1XZho/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/TKSlH-1XZho/hqdefault.jpg",480,360,"BRIGHT SIDE","none",6645603,72061,8320,0,11550,0.0108434102970039,0.00125195561636769,0.00173799127031813,0.000395051354654957
"3KykImCH9Gg","2017-10-19T15:00:19.000Z","UC9qgVkKRZUXcgHdf35Z-8dw","My Little Pony: The Movie - &#39;The Mane 6 &amp; Friends Act Out!&#39; Official Stop Motion Short","The Mane 6 loved the big screen so much, they decided to act out their favorite scenes all over again! Go see 'My Little Pony: The Movie' and tell us what your ...","https://i.ytimg.com/vi/3KykImCH9Gg/default.jpg",120,90,"https://i.ytimg.com/vi/3KykImCH9Gg/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/3KykImCH9Gg/hqdefault.jpg",480,360,"My Little Pony: Equestria Girls Official","none",4758485,11810,1992,0,683,0.00248188236381958,0.000418620632407163,0.000143533078280167,0.000282870635720385
"sFljGNQIiSo","2017-11-04T03:34:13.000Z","UCK5Q72Uyo73uRPk8PmM2A3w","Best of Genevieve&#39;s &#39;Learning Videos&#39; for kids in four Great Movies!","Best of Genevieve Toddler Learning Video for Kids Learn Colors Numbers Family Fun Playing with Kids! In this learning video for toddlers and kids, we have ...","https://i.ytimg.com/vi/sFljGNQIiSo/default.jpg",120,90,"https://i.ytimg.com/vi/sFljGNQIiSo/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/sFljGNQIiSo/hqdefault.jpg",480,360,"Genevieve's Playhouse - Toy Learning for Kids","none",4206456,6911,3339,0,NA,0.00164295074048082,0.000793779846978074,NA,0.000250054982384063
"O3yz9KMdKIU","2017-10-23T12:28:38.000Z","UCI8DegIWgK51cGakXcf1dOQ","Saudis crave revival of night out at the movies","The lights go out, the projector whirls and entertainment-starved Saudis sink into plush seats to soak up an experience they were denied for decades —- a day ...","https://i.ytimg.com/vi/O3yz9KMdKIU/default.jpg",120,90,"https://i.ytimg.com/vi/O3yz9KMdKIU/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/O3yz9KMdKIU/hqdefault.jpg",480,360,"Arab News","none",65870,110,85,0,29,0.00166995597388796,0.00129042052527706,0.000440261120388644,3.91567668594137e-06
"ukk1iMQdfCk","2017-08-30T15:31:43.000Z","UCZaT_X_mc0BI-djXOlfhqWQ","The Safdie Brothers Talk About Their &quot;Heist Movie On Acid&quot; (HBO)","In another installment of VICE News Tonight's “Storyboard”, co-directors Josh and Benny Safdie talk about the inception and production of their gritty, New York ...","https://i.ytimg.com/vi/ukk1iMQdfCk/default.jpg",120,90,"https://i.ytimg.com/vi/ukk1iMQdfCk/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/ukk1iMQdfCk/hqdefault.jpg",480,360,"VICE News","none",63503,1385,60,0,96,0.0218099932286664,0.00094483725178338,0.00151173960285341,3.77496912991248e-06
"K_sHGt8TMIs","2017-08-25T17:40:26.000Z","UCdtXPiqI2cLorKaPrfpKc4g","The BEST and WORST Video Game Movies With &#39;The Flash&#39; Star Keiynan Lonsdale | Behind The Screens","More from Entertainment Tonight: http://bit.ly/1xTQtvw Today on Behind the Screens, Ashley Crossan is with 'The Flash' star Keiynan Lonsdale to rank the best ...","https://i.ytimg.com/vi/K_sHGt8TMIs/default.jpg",120,90,"https://i.ytimg.com/vi/K_sHGt8TMIs/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/K_sHGt8TMIs/hqdefault.jpg",480,360,"Entertainment Tonight","none",3421,76,2,0,9,0.0222157263957907,0.000584624378836597,0.00263080970476469,2.033631386459e-07
"r3exolMmz_Y","2017-10-16T02:18:39.000Z","UCHbMGEfJ4qxYSJBLJraBqPQ","Top 5 Movie Speeches That Make Deep Impact On Us","Top 5 Movie Speeches That Make Deep Impact On Us . . For More AD Free Videos Consider Subscribring : Thanks for watching..... wall street the great dictator ...","https://i.ytimg.com/vi/r3exolMmz_Y/default.jpg",120,90,"https://i.ytimg.com/vi/r3exolMmz_Y/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/r3exolMmz_Y/hqdefault.jpg",480,360,"Discover YourSelf","none",3746791,29379,2001,0,2741,0.007841109899111,0.000534057010385687,0.000731559353057056,0.000222729955454607
"T5flqU0SPUs","2017-09-29T00:56:09.000Z","UCaXTUEfOF0NDk2R_tHcx9cw","Tribeca Shortlist - Handpicked Movies","Tribeca Shortlist features a rotating selection of high quality movies every month -- new titles, classics, and everything in between. Our movie choices aren't ...","https://i.ytimg.com/vi/T5flqU0SPUs/default.jpg",120,90,"https://i.ytimg.com/vi/T5flqU0SPUs/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/T5flqU0SPUs/hqdefault.jpg",480,360,"Tribeca Shortlist","none",27999,NA,NA,0,1,NA,NA,3.57155612700454e-05,1.66441523500338e-06
"aeQe_mZcyf8","2017-06-29T00:00:03.000Z","UC9qgVkKRZUXcgHdf35Z-8dw","My Little Pony: The Movie - Official Trailer Debut <U+0001F984>","A new dark force threatens Ponyville, and the Mane 6 – Twilight Sparkle, Applejack, Rainbow Dash, Pinkie Pie, Fluttershy, and Rarity – embark on an ...","https://i.ytimg.com/vi/aeQe_mZcyf8/default.jpg",120,90,"https://i.ytimg.com/vi/aeQe_mZcyf8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/aeQe_mZcyf8/hqdefault.jpg",480,360,"My Little Pony: Equestria Girls Official","none",6589838,36426,3619,0,6822,0.00552760174074082,0.000549178902425219,0.00103523030459929,0.000391736374992114
"twjdE0606bM","2017-06-21T11:00:54.000Z","UCwC-DciMGGk9AgpJ3hpreHw","Talking Tom and Friends Minis - The Movie Kiss (Episode 36)","Romance is in the air! Talking Tom really wants to kiss Talking Angela, but the time's never right. Will he get his special moment? Don't forget to subscribe to my ...","https://i.ytimg.com/vi/twjdE0606bM/default.jpg",120,90,"https://i.ytimg.com/vi/twjdE0606bM/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/twjdE0606bM/hqdefault.jpg",480,360,"Talking Tom Heroes","none",7267549,20152,3616,0,1022,0.00277287432117761,0.000497554264856006,0.00014062512684813,0.000432023260714081
"Ku1nQl43CcE","2017-08-25T15:00:03.000Z","UC0sVahwZgKFHjOBaxvm-a7Q","Tove Lo - Fire Fade (Short Movie)","Get the new album, ""Blue Lips [lady wood phase II]"", here: https://ToveLo.lnk.to/ToveLoBlueLips Watch more Tove Lo videos here: ...","https://i.ytimg.com/vi/Ku1nQl43CcE/default.jpg",120,90,"https://i.ytimg.com/vi/Ku1nQl43CcE/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Ku1nQl43CcE/hqdefault.jpg",480,360,"ToveLoVEVO","none",1488168,42947,883,0,2441,0.0288589729116605,0.000593346987705689,0.0016402717972702,8.84649270132686e-05
"oBSkuzol5d8","2017-11-25T20:44:55.000Z","UCTQ-tc6YHBeeQddIt8HHVRg","Kevin Costner Interview on Movies, Life and Music-  Oct 2017 Radio Interview","Kevin Costner & Modern West official http://kevincostnermodernwest.com Like Kevin Costner & Modern West on Facebook ...","https://i.ytimg.com/vi/oBSkuzol5d8/default.jpg",120,90,"https://i.ytimg.com/vi/oBSkuzol5d8/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/oBSkuzol5d8/hqdefault.jpg",480,360,"ichiban akita","none",1311,22,0,0,3,0.0167810831426392,0,0.0022883295194508,7.79330823632782e-08
"s3i7YGtgDoA","2017-10-27T16:06:02.000Z","UCEZx5wnHMC_zZ6d8NSmiNTg","Tipu Sultan Full Epic Historical Drama Movie Part 9 With English Subtitles","Tipu Sultan Epic Historical Indian Drama.","https://i.ytimg.com/vi/s3i7YGtgDoA/default.jpg",120,90,"https://i.ytimg.com/vi/s3i7YGtgDoA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/s3i7YGtgDoA/hqdefault.jpg",480,360,"Research Channel","none",8030,59,8,0,4,0.00734744707347447,0.00099626400996264,0.00049813200498132,4.77347560165617e-07
"2jQBTKfH1fk","2017-11-27T20:46:56.000Z","UCo8bcnLyZH8tBIH9V1mLgqQ","Movies I Thought Were Weird","Why do people make weird videos and just let everyone in the world see them?? Twitter <U+27A4> https://twitter.com/Theodd1sout Website <U+27A4> https://theodd1sout.com/ ...","https://i.ytimg.com/vi/2jQBTKfH1fk/default.jpg",120,90,"https://i.ytimg.com/vi/2jQBTKfH1fk/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/2jQBTKfH1fk/hqdefault.jpg",480,360,"TheOdd1sOut","none",42870685,688702,12229,0,137508,0.0160646371757298,0.000285253198076961,0.00320750648141032,0.00254847034712064
"zGcyzBD_pog","2017-08-19T10:55:30.000Z","UC7jHZJJjgBnPbHyK9hHRHuA","Arjun Sarja daughter first Kannada Movie | Kannada New Movies | Kannada Kasthuri","Watch Arjun Sarja daughter first Kannada Movie | Kannada New Movies | Kannada Kasthuri.","https://i.ytimg.com/vi/zGcyzBD_pog/default.jpg",120,90,"https://i.ytimg.com/vi/zGcyzBD_pog/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/zGcyzBD_pog/hqdefault.jpg",480,360,"Kannada Kasthuri","none",1359,9,0,0,0,0.00662251655629139,0,0,8.07864675298971e-08
"nHopexb2L_M","2017-12-04T16:38:30.000Z","UCZjj5-xpSmwKwxkIOtV013Q","Bryan Singer no-show on Bohemian Rhapsody Movie, FOUR Harley Quinn Movies in Development","Bryan Singer doesn't show up on set for Bohemian Rhapsody 2018! Margot Robbie has FOUR Harley Quinn movies in development!","https://i.ytimg.com/vi/nHopexb2L_M/default.jpg",120,90,"https://i.ytimg.com/vi/nHopexb2L_M/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/nHopexb2L_M/hqdefault.jpg",480,360,"BTTMembers","none",25723,964,47,0,358,0.037476188624966,0.0018271585740388,0.0139175057341679,1.5291172216862e-06
"ROYp7JFbIvI","2017-08-29T13:38:01.000Z","UCP-Ng5SXUEt0VE-TXqRdL6g","&quot;Mulan&quot; Movie Recap - LEGO Disney Princess - Minisode","Can fearless Mulan save the day and honor her family? Find out in the small LEGO Disney version of the exciting Disney movie. More LEGO Disney Princess on ...","https://i.ytimg.com/vi/ROYp7JFbIvI/default.jpg",120,90,"https://i.ytimg.com/vi/ROYp7JFbIvI/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/ROYp7JFbIvI/hqdefault.jpg",480,360,"LEGO","none",4395965,9684,1136,0,243,0.00220292927718942,0.000258418799967698,5.52779651339353e-05,0.000261320444249495
"OVVR7Voao3I","2017-07-10T12:00:02.000Z","UCIWZ1_W5BqsvW9fm1cYFPpQ","I Just Fall In Love Again - Sarah Geronimo (Movie Theme Song)","Feel the kilig again with AshLloyd with the music video trailer of ""I Just Fall in Love Again!"" Directed by Theodore Boborol, ""Finally Found Someone"" opens in ...","https://i.ytimg.com/vi/OVVR7Voao3I/default.jpg",120,90,"https://i.ytimg.com/vi/OVVR7Voao3I/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/OVVR7Voao3I/hqdefault.jpg",480,360,"ABS-CBN Star Music","none",13755679,41732,2540,0,2425,0.00303380153026252,0.00018465100850347,0.000176290825047604,0.000817713550320227
"sGA81VZOGqI","2017-12-26T13:14:20.000Z","UCIHYftPYJsWf_2yCRJu-9hA","Top 10 Most Controversial Bollywood Movies In 2017 |  Highest Grossing Indian Films","This year has been good for some Bollywood stars, so the color of some stars was faded at the box office. The beginning of this year for Salman Khan is not ...","https://i.ytimg.com/vi/sGA81VZOGqI/default.jpg",120,90,"https://i.ytimg.com/vi/sGA81VZOGqI/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/sGA81VZOGqI/hqdefault.jpg",480,360,"TalentedIndia News","none",303,4,0,0,0,0.0132013201320132,0,0,1.80119938642817e-08
"OpwjrFKp5gM","2017-08-13T04:21:57.000Z","UChRi1dpwnsZcIo1LSwzY0Iw","Pullikkaran Staraa Malayalam Movie | Tapp Tapp Song Video | Mammootty | M Jayachandran | Official","Watch the video of energetic "" Tapp Tapp "" song from ' Pullikkaran Staraa ', a Malayalam movie starring Megastar Mammootty, Asha Sarath, Dileesh Pothan, ...","https://i.ytimg.com/vi/OpwjrFKp5gM/default.jpg",120,90,"https://i.ytimg.com/vi/OpwjrFKp5gM/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/OpwjrFKp5gM/hqdefault.jpg",480,360,"Muzik247","none",19366464,40707,15637,0,1485,0.00210193249526604,0.000807426693897244,7.66789435593405e-05,0.00115124960640539
"6X1vaf2f5fA","2017-11-04T16:00:01.000Z","UCmBAuvrDnxe5hyRTrtH8oRg","The Return of Lilly D - The Haunting Hour Full Episode #40 - The Haunting Hour","The evil doll Lilly D. (from the series premiere ""Really You"") is being beaten up by boys when a young girl named Natalie takes her home to her grandfather.","https://i.ytimg.com/vi/6X1vaf2f5fA/default.jpg",120,90,"https://i.ytimg.com/vi/6X1vaf2f5fA/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/6X1vaf2f5fA/hqdefault.jpg",480,360,"The Haunting Hour","none",8276755,43500,5334,0,3891,0.00525568293371013,0.000644455465940456,0.000470111776898072,0.000492016040515389
"JC--GR5y80c","2017-06-13T16:41:47.000Z","UC22lbRS_QoB92Gy4DAIJ-tw","Mahouka Koukou no Rettousei Movie Full Theme Song<U+300E>GARNiDELiA - SPEED STAR<U+300F>","Mahouka Koukou no Rettousei Movie Full Theme Song<U+300E>GARNiDELiA - SPEED STAR<U+300F> Anime Film ""The irregular at magic high school the Movie: Hoshi wo ...","https://i.ytimg.com/vi/JC--GR5y80c/default.jpg",120,90,"https://i.ytimg.com/vi/JC--GR5y80c/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/JC--GR5y80c/hqdefault.jpg",480,360,"Melodic Star","none",1748510,10231,120,0,299,0.00585126765074263,6.86298619967858e-05,0.000171002739475325,0.000103941093701766
"1jhJTgvbJDU","2017-07-02T16:00:01.000Z","UCENU3s-c824mVBqywylrVgA","Epic Instrumental Music Orchestra | Emotional Inspiring Movie Soundtracks","Play this Epic Instrumental Music Playlist. Emotional and Inspiring Movie Soundtracks composed by Fred Bouchal. Listen to more ...","https://i.ytimg.com/vi/1jhJTgvbJDU/default.jpg",120,90,"https://i.ytimg.com/vi/1jhJTgvbJDU/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/1jhJTgvbJDU/hqdefault.jpg",480,360,"Fred Bouchal","none",22712,116,13,0,5,0.00510743219443466,0.000572384642479746,0.000220147939415287,1.35012674800517e-06
"Zhu8afEu7DQ","2017-12-25T14:36:07.000Z","UCzbWZUiG7k_hjSoi9OytvAg","LCJ&#39;s 12 Days of Movies of Christmas 2017","A tradition unlike any other. The gift that keeps on giving.","https://i.ytimg.com/vi/Zhu8afEu7DQ/default.jpg",120,90,"https://i.ytimg.com/vi/Zhu8afEu7DQ/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Zhu8afEu7DQ/hqdefault.jpg",480,360,"LightsCameraJackson","none",2570,51,107,0,30,0.0198443579766537,0.0416342412451362,0.0116731517509728,1.52774997462719e-07
"UCZVSr2Xt2k","2017-12-12T14:53:29.000Z","UCJHA_jMfCvEnv-3kRjTCQXw","Binging with Babish: Flanders&#39; Hot Chocolate from The Simpsons Movie","Ned Flanders might be an uncomfortable source of familial affection and exaggerated Judeo-Christian values, but he's also the source of some damned ...","https://i.ytimg.com/vi/UCZVSr2Xt2k/default.jpg",120,90,"https://i.ytimg.com/vi/UCZVSr2Xt2k/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/UCZVSr2Xt2k/hqdefault.jpg",480,360,"Binging with Babish","none",7542434,168700,1824,0,4174,0.0223667850457823,0.000241831748212845,0.00055340225714935,0.00044836394366254
"6yQb5HwndgQ","2017-07-13T17:21:42.000Z","UCIhZ_2feDa5vEVEZIr3pyHQ","Pj Masks Full Episodes | Collection Cartoon Disney Movies | Pj Masks Catboy 2017 #3","Watch New VIDEO here: http://goo.gl/DcsGZE <U+25BB> The best of playlist Zitu TV :http://goo.gl/rLJdNt <U+25BB> Subscribe my channel to watch more video: ...","https://i.ytimg.com/vi/6yQb5HwndgQ/default.jpg",120,90,"https://i.ytimg.com/vi/6yQb5HwndgQ/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/6yQb5HwndgQ/hqdefault.jpg",480,360,"William Hofmeister","none",140098,273,118,0,7,0.00194863595483162,0.000842267555568245,4.9965024482862e-05,8.32819906402026e-06
"GTUruS-lnEo","2017-10-26T12:09:49.000Z","UCH6vXjt-BA7QHl0KnfL-7RQ","Off to the Vet (Full Film in COLOUR) I A Simon’s Cat SPECIAL","Want to see more? Give the film a thumbs up! - Curious to see in B&W style? Watch it here - https://www.youtube.com/watch?v=CyYYHLygi3s Don't forget to ...","https://i.ytimg.com/vi/GTUruS-lnEo/default.jpg",120,90,"https://i.ytimg.com/vi/GTUruS-lnEo/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/GTUruS-lnEo/hqdefault.jpg",480,360,"Simon's Cat","none",17365530,366907,7289,0,12609,0.0211284654139551,0.00041973956452812,0.000726093588851017,0.00103230303567657
"hwdpBn8vY_Y","2017-11-23T11:00:04.000Z","UC4PooiX37Pld1T8J5SYT-SQ","5 Unbelievable Netflix Movie Descriptions (GAME)","Are these real Netflix offerings or is Link a Music Description Making Up Maestro? GMM #1226.3 Watch Part 4: https://youtu.be/ehV_I7LEXbA | Watch Part 2: ...","https://i.ytimg.com/vi/hwdpBn8vY_Y/default.jpg",120,90,"https://i.ytimg.com/vi/hwdpBn8vY_Y/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/hwdpBn8vY_Y/hqdefault.jpg",480,360,"Good Mythical Morning","none",749187,10908,306,0,656,0.0145597828045601,0.000408442751943106,0.000875615834230973,4.45358140171604e-05
"dcGTy9CFd7o","2017-06-17T22:26:02.000Z","UC95mzVUDOLGyQ7FDWGRxWVA","Channel ID 1 (2017): FOX Action Movies | The MNetwork TVGO","Non-stop Rush FOX Action Movies explodes onto the television scene providing non-stop, action entertainment all day, everyday. Dedicated to innovative ...","https://i.ytimg.com/vi/dcGTy9CFd7o/default.jpg",120,90,"https://i.ytimg.com/vi/dcGTy9CFd7o/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/dcGTy9CFd7o/hqdefault.jpg",480,360,"The MNetwork","none",25376,31,8,0,2,0.00122162673392182,0.000315258511979823,7.88146279949559e-05,1.50848962475252e-06
"Gkv0-qUlZlE","2017-06-28T10:17:55.000Z","UC7jHZJJjgBnPbHyK9hHRHuA","Kannada New Movie full | Kannada Latest New Movies | Kannada Movies 2017","Watch Kannada New Movie full | Kannada Latest New Movies | Kannada Movies 2017.","https://i.ytimg.com/vi/Gkv0-qUlZlE/default.jpg",120,90,"https://i.ytimg.com/vi/Gkv0-qUlZlE/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/Gkv0-qUlZlE/hqdefault.jpg",480,360,"Kannada Kasthuri","none",2893,3,4,0,0,0.00103698582786035,0.00138264777048047,0,1.71975901813092e-07
"qw4965GgNGY","2017-10-20T19:00:03.000Z","UCY26xU0-avwTJ6F6TzUZVEw","Do NOT Watch Scary Movies at 3AM!! | YOUR COMMENTS COME TO LIFE","Whatever you do, do NOT watch this video -- or ANY OTHER SCARY VIDEO -- at 3am! It's too scary! Repeat! TOO SCARY!! And if that doesn't spook you enough ...","https://i.ytimg.com/vi/qw4965GgNGY/default.jpg",120,90,"https://i.ytimg.com/vi/qw4965GgNGY/mqdefault.jpg",320,180,"https://i.ytimg.com/vi/qw4965GgNGY/hqdefault.jpg",480,360,"DreamWorksTV","none",603124,3271,632,0,989,0.00542342868133253,0.00104787738508167,0.00163979546494585,3.58530224006635e-05
