video_id,comment
6VF0GEf3S0I,03:34:00 AM
6VF0GEf3S0I,His voice are like beauty guru's
6VF0GEf3S0I,"the Burnett with the black hoodie, the way she was in the frame it looked like it said cumbag xD"
6VF0GEf3S0I,My Mind: HOw THO? HOWWW? This is like the most Best Suprieing my friends ever! Like it is REAL
6VF0GEf3S0I,at this point david dobrik is an actual celebrity
6VF0GEf3S0I,3:33 FUNNIEST THING EVER
6VF0GEf3S0I,"2:04 ""oh my god can i touch you""."
6VF0GEf3S0I,I wonder how much he paid for Justin to come seriously
6VF0GEf3S0I,3:18...even you can’t fool this man David
6VF0GEf3S0I,"""I LoVE hIm bUt YumMy is nOt it"""
6VF0GEf3S0I,5 seconds later: Starts singing
6VF0GEf3S0I,Is it just me who think that his laugh sounds like Alex Warren from the Hype House. I love the laugh. Hahah
6VF0GEf3S0I,0:01 Why does David have a Wedding ring on??
6VF0GEf3S0I,"I remember when I was 14 and Justin Bieber was on a radio show and accidentally dialed my friend for a contest to talk with him and we had a little conversation and even though I wasn’t a fan, I fangirled"
6VF0GEf3S0I,did i just see Lara Jean and Peter Kavinsky from 03:01 - 03:32
6VF0GEf3S0I,Nobody:
6VF0GEf3S0I,David: hangs out with every famous person ever in existence
6VF0GEf3S0I,“Justin cute doe”
6VF0GEf3S0I,I think Justin after wedding is complete new person in really good way :)
6VF0GEf3S0I,The last guy's reaction was my favorite
6VF0GEf3S0I,03:47:00 AM
6VF0GEf3S0I,Did Justin just did the UNO REVERSE CARD
6VF0GEf3S0I,"Note to self: if I ever end up in David’s Tesla and he asks about a specific celebrity, only say good things"
6VF0GEf3S0I,"I just wanna be friends with the guy at 3:36, we would get along. ??"
6VF0GEf3S0I,0:37 hell nah bruh 3:00 AM is the unholy hour
6VF0GEf3S0I,I want back liza??????its beeen a yearr nowww!plzzzzzzz come backk
6VF0GEf3S0I,Justin Bieber now looks like a child milester like when he sings baby girls are like NOPE
6VF0GEf3S0I,“Yummy is like just not it”
6VF0GEf3S0I,"IMAGINE SAYING THIS AND JB IS JUST RIGHT BEHIND YOU. THIS IS MORE EMBARRASSING THAN TALKING TO YOUR CRUSH, OKAY?"
6VF0GEf3S0I,Everybody gangsta till David Dobrik asks you in car if you like Kim jong un
6VF0GEf3S0I,Justin: coming out from be hind the seat you wanted to marry me ?
6VF0GEf3S0I,“Can I touch you” ????
6VF0GEf3S0I,Is the last one James chiles
6VF0GEf3S0I,"""How did you know he's behind you?"""
6VF0GEf3S0I,"""You're DAVID DOBRIK!"""
6VF0GEf3S0I,"The ""goodnight Grandma"" shit was so good lmao"
6VF0GEf3S0I,"Bro look at the ending like the end end his face is funny XD, he’s like ohhhhhhh yeah"
6VF0GEf3S0I,Okay David but you just made my google home play “songs for sobbing” ?
6VF0GEf3S0I,Honestly if this happened to me I'd bolt out of that car.
6VF0GEf3S0I,“I love him but yummy’s not it”
6VF0GEf3S0I,gets attacked by Justin Bieber
6VF0GEf3S0I,“OKAY YUMMY IS GOOD” 
6VF0GEf3S0I,okay but like same
6VF0GEf3S0I,"MY FRIEND STARTED VLOGGING BECAUSE OF YOU, YOU NEED TO SUPRISE HIM! HE LOVES YOU!"
6VF0GEf3S0I,its just so satisfying to watch the reactions... IT GIVES ME IMMENSE PLEASURE...
6VF0GEf3S0I,3:35 had me dead
6VF0GEf3S0I,12:41:00 AM
6VF0GEf3S0I,Good Night Grandma ???
6VF0GEf3S0I,“can i touch you?” 
6VF0GEf3S0I,WHY IS THAT ME I-
6VF0GEf3S0I,"3:33, if u were into old K-POP bands, then u would probably, probably 0.00001% chance think that this guy looks like TVXQ's max ??"
6VF0GEf3S0I,100% thought that girls shirt said cumbag I’m crying ?
6VF0GEf3S0I,2:49 yo I want her sweater lol
6VF0GEf3S0I,3:38 i thought he is gonna die
6VF0GEf3S0I,Imagine Justin using David as promo - that's when you know you've made it
6VF0GEf3S0I,Omg i wish I could meet him and know David in person ???
6VF0GEf3S0I,Why aren’t they already surprised by meeting David Dobrik?
6VF0GEf3S0I,Hahaha justin literally knows how to handle perfectly crazy fans
6VF0GEf3S0I,Justin out here lookin like a freakin Warluigi. Nuthin but respect tho
6VF0GEf3S0I,Justin’s new song: Struggling to get the number 1 spot.
6VF0GEf3S0I,"Justin: ”Hey David, you think I can be in your next vlog?”"
6VF0GEf3S0I,3:34 what’s the guy’s name?
6VF0GEf3S0I,The google in my room started playing a song called candle blower
6VF0GEf3S0I,How is it going with :America's most musical family
6VF0GEf3S0I,3:35 best reaction ?
6VF0GEf3S0I,“I love him but yummy just ain’t it”
6VF0GEf3S0I,He spoke the truth?
6VF0GEf3S0I,You should surprise me with him on my birthday ??? this Sunday btw or just a happy birthday from you would make my day tbh???
6VF0GEf3S0I,Girl: CAN I TOUCH YOU?? 
6VF0GEf3S0I,Justin Bieber: nods
6VF0GEf3S0I,Girls: touches his hand EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE!!!
6VF0GEf3S0I,Bro imagine Justin just pops up and chokes u out out of no where lmaooo
6VF0GEf3S0I,2:38 the girl is sooo cute.
6VF0GEf3S0I,Comments: OMG Justin bieber 
6VF0GEf3S0I,Real fans: Our king Alex is back
6VF0GEf3S0I,3:06 the girl looks like lana from to all the boys i loved before
6VF0GEf3S0I,Girl: can I touch you
6VF0GEf3S0I,Justin: That’s 9868 girls who have touched me today...
6VF0GEf3S0I,I got a freaking ad for Yummy before the vid started lmao
6VF0GEf3S0I,3:36 he is a gay
6VF0GEf3S0I,“Love him but yummy is not it”...I almost died......he told the truth
6VF0GEf3S0I,“can i touch you?”
6VF0GEf3S0I,... what?
6VF0GEf3S0I,2:39 girl is so pretty
6VF0GEf3S0I,Why tho? Also can I just say yummy is horrendous! ?
6VF0GEf3S0I,When he said good night grandma ??
6VF0GEf3S0I,I wonder what would happen if someone said “i hate justin”
6VF0GEf3S0I,I wish I can meet him ??
6VF0GEf3S0I,That's literally awesome if you see a famous youtuber! 
6VF0GEf3S0I,Like so shock!
6VF0GEf3S0I,01:34:00 AM
6VF0GEf3S0I,here's the justin
6VF0GEf3S0I,It was so pleasing to see the people’s reactions
6VF0GEf3S0I,How do they not see him in the backseat he literally looks like a mf highlighter
6VF0GEf3S0I,What if someone mentions 'selena' ?
6VF0GEf3S0I,1:34 is when JB appears ??
6VF0GEf3S0I,When he said hey Google my google went off
6VF0GEf3S0I,No one 
6VF0GEf3S0I,Random girl : cAN I tOUCh YoU ?
6VF0GEf3S0I,Guy: “Yummy’s not it”
6VF0GEf3S0I,Justin: gets sent to jail again
6VF0GEf3S0I,3:39 the dudes real voice cam out
6VF0GEf3S0I,I love how you just let any random in your car and you just don’t care and your just laughing your head off the hole time
6VF0GEf3S0I,2:52 I thought it said cumbag
6VF0GEf3S0I,“You want to marry me?”
6VF0GEf3S0I,i literally would have died if that one guy who said “yummy is not that good” started singing “is it too late now to say sorryyyy” LMAO
6VF0GEf3S0I,well... who else noticed that the vid is 4:20 long
6VF0GEf3S0I,1:12 he should face charges for what he said to her
6VF0GEf3S0I,‘Maybe I’ll be more talkative this time’ hahahahahaha
6VF0GEf3S0I,3:35 yummy is so good
6VF0GEf3S0I,“Yummy is like NOT IT” 
6VF0GEf3S0I,sees justin
6VF0GEf3S0I,“GiRl YoU GOt ThAt YumMy YuM!!!!!¡”
6VF0GEf3S0I,3:33 we've found a real gay
6VF0GEf3S0I,When the vid is 4mins and 20seconds : ???
6VF0GEf3S0I,2:22 who’s that guy?
6VF0GEf3S0I,My google home started playing a song?
6VF0GEf3S0I,“Yummy just wasn’t it “ 
6VF0GEf3S0I,starts dancing to it
6VF0GEf3S0I,The guy with the glasses and blue eyes had me deadddd??
6VF0GEf3S0I,guys this is the first david dobrik vid i’ve ever watched i couldn’t stop laughing omg tf
6VF0GEf3S0I,This was Alex last appearance yet
6VF0GEf3S0I,Alguém do Brasil ??
6VF0GEf3S0I,when that guy said “yummy is not it” I felt that
6VF0GEf3S0I,3:34 the guy on the left is kinda cute no cap
6VF0GEf3S0I,1:51 that voice crack lmao
6VF0GEf3S0I,The last guy had the best reaction for real lmao
6VF0GEf3S0I,My Google home just talked to me from across the room. lmao
6VF0GEf3S0I,the kid that started singing after he said he didn’t like the song made me WHEEZE
6VF0GEf3S0I,Teacher: we're having a pop quiz today!
6VF0GEf3S0I,Me: 03:42
6VF0GEf3S0I,"2:36 Look behind Carly, there is a man... Who is that???"
6VF0GEf3S0I,1:43 Erin mimicking the girl
6VF0GEf3S0I,dude i used to get bullied for grow my hair like old justin and i had a massive poster of him on my wall he was a inspiration of me
6VF0GEf3S0I,Guy: love him but yummy is not it
6VF0GEf3S0I,Justin: I’m GONNA KILL U
6VF0GEf3S0I,Guy:  I love that yummy yummy?
6VF0GEf3S0I,Justin acts like that one uncle who's really awkward lol.
6VF0GEf3S0I,"Is it just me, or does David look like Jimmy Fallon’s son?!"
6VF0GEf3S0I,"Great cut from that super goofy scene in the house to ""Hi, I’m here w/Justin Bieber!"""
6VF0GEf3S0I,his laugh is just iconic at this point
6VF0GEf3S0I,“Yummy’s not it.” 
6VF0GEf3S0I,“Sees Justin”
6VF0GEf3S0I,"i told myself i’d never make a comment like this, but i currently have strep and your videos are distracting me from the pain and actually getting me to smile, so thank you man"
6VF0GEf3S0I,Hope that kids also get chance to meet him so closely for a moment
6VF0GEf3S0I,The first girls were all like sitting on each other lol?
6VF0GEf3S0I,3:37 we all have that gay friend hhhhh
6VF0GEf3S0I,david should surprise his friends with harry styles next
6VF0GEf3S0I,"Justin: “Today I am going to meet, Justin Bieber.” "
6VF0GEf3S0I,???
6VF0GEf3S0I,"2:47 ""Cumbag"""
6VF0GEf3S0I,3:12 Justin hugging corona virus xd
6VF0GEf3S0I,3:31 JAJAJAAJAJAJ
6VF0GEf3S0I,I don’t like yummy
6VF0GEf3S0I,Six seconds later..
6VF0GEf3S0I,They are just laughing for no reason
6VF0GEf3S0I,"DAVIDDDDDDDDD I WANNA MEET THE GANG , YALL LEGIT ARE GONNA BE CLOSE TO ME WHEN I MOVE TO ARIZONA NEXT MONTH !!!! I WANNA HAVE FUN WITH FIREEE"
6VF0GEf3S0I,"The last guy has the best reaction. Let’s be real yummy is not it , but it grows on you?"
6VF0GEf3S0I,2.38 OMG AHHHHH she is cute
6VF0GEf3S0I,imagine being able to say justin bieber put his hands around your neck
6VF0GEf3S0I,David needs to get Billie Eilish in a video.
6VF0GEf3S0I,0:40 You’ll thank me later
6VF0GEf3S0I,3:34 has me ?? that is the reason why you should ALWAYS say something positive no matter what cause you never know LOL
6VF0GEf3S0I,What About :
6VF0GEf3S0I,SURPRISING people with EMINEM
6VF0GEf3S0I,why do i feel like justin asked david to be on his vlog so more people would stream yummy
6VF0GEf3S0I,3:27 ikr ?
6VF0GEf3S0I,Did Alex also activate you're guy's google assistant at the start?
6VF0GEf3S0I,i didn’t realize wyatts so old now and yes i realize i sound like a mom
6VF0GEf3S0I,Justin only did this to get his number one spot back xD
6VF0GEf3S0I,The guy who dissed yummy ? he’s the funniest
6VF0GEf3S0I,..
6VF0GEf3S0I,THE GUY WHO SAID YUMMY IS NOT IT HAD ME CRYING ?
6VF0GEf3S0I,Estaría súper bien que alguien pudiera traducir esto al español:(
6VF0GEf3S0I,Lmao ? 3:33 that was funny asf ?
6VF0GEf3S0I,This was literally such an awesome video omg i wish i could have been in it forreal !!!??
6VF0GEf3S0I,”Yummy’s not it”
6VF0GEf3S0I,Oof he said what he said and he meant it
6VF0GEf3S0I,Girl at 2:44
6VF0GEf3S0I,OUUUHHH MY GOOOUUUUD
6VF0GEf3S0I,they have to hug the seat every time for a hug!!!!!!
6VF0GEf3S0I,3:35 Gay Confirmed
6VF0GEf3S0I,3:33 it screams gaaaaaaaaaaaaaayyyyyyyyyyyyyyy!
6VF0GEf3S0I,"“Yummy is just not it, it’s not that good” ?"
6VF0GEf3S0I,For a moment I thought her shirt said 'Cumbag' haha. XD
6VF0GEf3S0I,I’ve liked Harry styles since I was 8.. just saying ?
6VF0GEf3S0I,They had to know he was there common XD
6VF0GEf3S0I,Honestly would have died immediately on the spot
6VF0GEf3S0I,“how did you know justin was behind you?”
6VF0GEf3S0I,“because you’re david dobrik and it’s a video” ??? factsssss
6VF0GEf3S0I,I always love justin and i wish i can date with him!
6VF0GEf3S0I,i keep forgetting youtube moved the comments section ?????
6VF0GEf3S0I,If I meet him I would have talked about Jesus with him!
6VF0GEf3S0I,"if i met justin i would cry, pass out, die, wake up, cry, hyperventilate, pass out and die on repeat"
6VF0GEf3S0I,"3:36 “Yummy is just not it, like it’s not that good!”"
6VF0GEf3S0I,Justin: say sike right now
6VF0GEf3S0I,um can David surprise me with a celebrity or just himself
6VF0GEf3S0I,We need shawn mendes in the vlogs
6VF0GEf3S0I,Imagine how awkward it was when those people were singing yummy without the music ?
6VF0GEf3S0I,David sounded like thanos when he said goodnight grandma
6VF0GEf3S0I,David: breathes 
6VF0GEf3S0I,Everyone: laughs till they are literally out of breath and red
6VF0GEf3S0I,Justin legit sounds like tanner fox
6VF0GEf3S0I,Justin scared the gay out of the last person
6VF0GEf3S0I,Omg that yummy dude made me die ??????
6VF0GEf3S0I,Yummy sound like he trying to be a sound cloud rapper. And I’ve only listened to the couple seconds david just played.
6VF0GEf3S0I,Edit: I listened to the full song and it is not it.
6VF0GEf3S0I,this title kinda sounds like he’s giving away justin bieber
6VF0GEf3S0I,Yeah u got that yummy yummy
6VF0GEf3S0I,i want my life to look like david’s
6VF0GEf3S0I,Pls do full videos i dont have insta!???
6VF0GEf3S0I,That Erin girl resembles a llama donkey hybrid.
6VF0GEf3S0I,LOL when they touched Justin’s fingers
6VF0GEf3S0I,    ??
6VF0GEf3S0I,??????
6VF0GEf3S0I,Lol this is hilarious XD I love Justin
6VF0GEf3S0I,3:55 Justin Bieber is singing to you and your going to sing over him?
6VF0GEf3S0I,I'm here after that tik tok guy who reacted to Justin having mono...
6VF0GEf3S0I,At 2:48 I thought that girls shirt said cumbag for a second??
6VF0GEf3S0I,“Love him but yummy is just not it”
6VF0GEf3S0I,Justin Bieber pops up 
6VF0GEf3S0I,“Yea you got that yummy yum”
6VF0GEf3S0I,I wish someone surprise me with anything???
6VF0GEf3S0I,3:39 is the best part
6VF0GEf3S0I,Imagine saying u don’t like Justin but he’s actually in the car with u
6VF0GEf3S0I,the first girl talking looks like davids sister
6VF0GEf3S0I,dude imagine just chilling in a car and then justin beiber starts strangling you
6VF0GEf3S0I,37:00.00
6VF0GEf3S0I,me on my period
6VF0GEf3S0I,i mean how could a fan being so calm meeting him lolll
6VF0GEf3S0I,no one:
6VF0GEf3S0I,absolutely no one:
6VF0GEf3S0I,This was for promotion only.
6VF0GEf3S0I,Nobody:
6VF0GEf3S0I,"Random Fan: ""Yeah one time in David Dobrik's Tesla, I got choked by Justin Bieber"""
6VF0GEf3S0I,The intro made my google home play a song called candle blower
6VF0GEf3S0I,i really want to meet Justin Bieber.I love the song Yummy love u Justin Bieber
6VF0GEf3S0I,3:39 ??
6VF0GEf3S0I,3:43 morgz
6VF0GEf3S0I,"3:35 “I love him, but Yummy’s not it"
6VF0GEf3S0I,Justin Bieber: So you have chosen death
6VF0GEf3S0I,Believe me those people are the luckiest... i wish i was one of them ??
6VF0GEf3S0I,3:17 tho
6VF0GEf3S0I,3:33 :))
6VF0GEf3S0I,'what would you say to justin bieber if you met him?' 'shave' ???
6VF0GEf3S0I,guy: love him but yummy is not it
6VF0GEf3S0I,justin: I'm gonna kill you
6VF0GEf3S0I,guy: YEAH YOU GOT THAT YUMMY YUMMY
6VF0GEf3S0I,Staged reactions? ?
6VF0GEf3S0I,I can’t believe you are seeing Justin Bieber in real life he’s my favorite singer in your car he’s my favorite singer no matter what if you didn’t know that I love Justin Bieber I love Justin Biebe I wish he was at my house even want to have it just in beaver Justin Bieber Justin Bieber Justin Justin Bieber Justin Bieber just tell me what you just sent me with Justin Bieber just me you and Justin Bieber just tell me you gave me
6VF0GEf3S0I,1:37 starts the video
6VF0GEf3S0I,I’d be more excited to meet David tbh??
6VF0GEf3S0I,"“i love him, but yummy is just NOT it.”"
6VF0GEf3S0I,*justing appears*
6VF0GEf3S0I,I will never stop rewatching this vlog lol
6VF0GEf3S0I,Also it has 1mil likes
6VF0GEf3S0I,Imagine posting a 4 minute video and getting 17mil views
6VF0GEf3S0I,What the hell ?
6VF0GEf3S0I,The on at 3:35 just cracked me up
6VF0GEf3S0I,Bro his guests keep becoming crazier and crazier. At the end of this year he’s gonna have like Lebron or Drake just sitting in his Tesla talking to him
6VF0GEf3S0I,You got my subs so easy! Damn!
6VF0GEf3S0I,IM MAD COS THIS IS JUST 4 MINS AND 20 SECS. LONG I WANT MORE BUT YEAH BLAZE IT :(((
6VF0GEf3S0I,my sister definitely watch this video and start imagine herself in this video.
6VF0GEf3S0I,I dont understand why they dont look who's in the car before the reveal
6VF0GEf3S0I,David Dobrik:
6VF0GEf3S0I,2019: Suprising people with Kylie Jenner
6VF0GEf3S0I,2020: Suprising people with Justin Bieber 
6VF0GEf3S0I,2021: Suprising people with Elon musk
6VF0GEf3S0I,i feel like he is doing a prank
6VF0GEf3S0I,April of 2020 David should make a 42:00 long vlog or post daily cause it'll be 4/20 the whole month - let's get David to do this!
6VF0GEf3S0I,It’s seems concerning that you can get like 20 different people to sit in your car for minutes
6VF0GEf3S0I,I have a google nest and my google responded to Alex . It took me 5 minutes to retain myself.
6VF0GEf3S0I,Him-“yummys just not it”
6VF0GEf3S0I,Justin-“ITS NOT IT??”
6VF0GEf3S0I,Him-“I LOVE THAT SONG...YEAH U GOT THAT YUMMY YUM”
6VF0GEf3S0I,I died I dieddddd
6VF0GEf3S0I,First girl I got in a bullying fight. Me watching the vid do you  know how to talk
6VF0GEf3S0I,"Idgaf about Justin, i’m just here for the Vlog Squad. ?"
6VF0GEf3S0I,"At least Justin Bieber knows he’s the only, the main, the super awesome Justin Bieber ?"
6VF0GEf3S0I,3:00 what kind of hug is that...
6VF0GEf3S0I,David’s so big that celebrities collaborate w him to promote their music
6VF0GEf3S0I,Woow wonder u are so funny in the sleeping hhhh??
6VF0GEf3S0I,Video start at 2:01 ??
6VF0GEf3S0I,Tbh I still have Bieber fever after so long ?
6VF0GEf3S0I,3:48 lmaoooooo???
6VF0GEf3S0I,WAIT IS IT REAL
6VF0GEf3S0I,"Wyatt, Finn Wolfhard, and Timothée Chalamet should play brothers in a movie"
6VF0GEf3S0I,“What do u think about Justin Bieber”
6VF0GEf3S0I,Let’s be honest who wouldn’t automatically expect Justin to be behind them when David Dobrik asks u that ?
6VF0GEf3S0I,why does jb have the same personality as jeff ?
6VF0GEf3S0I,3:34 - 3:54 lmfao
6VF0GEf3S0I,He went to david to surpass Roddy Rich wow
6VF0GEf3S0I,I’m rewatching this video & I STILL think I’m the only one who thought that girl’s shirt said Cumbag!! ??
6VF0GEf3S0I,can we do this with like louis tomlinson or harry styles
6VF0GEf3S0I,Thank you for your support and on the stage.Olèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèèè
6VF0GEf3S0I,I dig Justin so much now that he’s out of his cringe years
6VF0GEf3S0I,Dude been a belieber since 2008 and watching this over again maaan these tears are real I’ve never even seen the dude live and it’s been 11 years BUT he’s going on tour again so hopefully 2020 you’re my year
6VF0GEf3S0I,The kid that started singing after he said he didn’t like his song make me laugh so hard
6VF0GEf3S0I,People who ACTUALLY have money :
6VF0GEf3S0I,David got one of those i wanna punch him type faces
6VF0GEf3S0I,I would die for jb I actually wanted to marry him and I'm ten
6VF0GEf3S0I,Fake laugh real friends no talent wait he have a talent silly me lol
6VF0GEf3S0I,most important thing about this vlog tho: Alex is back
6VF0GEf3S0I,I freaking love your channel if I could meet anyone it would be you and all your friends ???
6VF0GEf3S0I,Dude Yummy is hella catchy. ??
6VF0GEf3S0I,He said that yummy is not that good but I love that song so literally two seconds ago I was using the bathroom and I was washing my hands and when I heard it I just started freaking owl I literally almost hurting myself
6VF0GEf3S0I,1:35 thank me later
6VF0GEf3S0I,The guy that sang yummy after saying he didn’t like it was hilarious ?
6VF0GEf3S0I,So much laughing in one video. ?
6VF0GEf3S0I,why do they keep laughing so f***ing hard the whole video? I really don't get their jokes
6VF0GEf3S0I,3:33 raynhard?
6VF0GEf3S0I,"dude, he handsome 2:25"
6VF0GEf3S0I,“Hey guys today I’m here with justin beiber” he said that so casually?
6VF0GEf3S0I,Wtf bruh.  Your laugh is hilarious ?
6VF0GEf3S0I,Next time you should ask him why he was so rude for no reason to the person with dwarfism that just wanted a photo
6VF0GEf3S0I,Yummy is so good I can’t stop listening to it
6VF0GEf3S0I,"Imma be honest, if I was in that shotgun seat I’d punch him in the face ngl.. thank David and then leave."
6VF0GEf3S0I,justin Bieber: choking the guy 
6VF0GEf3S0I,the guy: ?
6VF0GEf3S0I,still HIGH-KEY livid that i was visiting LA from freaking arkansas (aka BFE) & you didn’t pick me up to introduce ME to Justin freaking-loml Bieber!!!!
6VF0GEf3S0I,I wish you could have suprised me with justin ????
6VF0GEf3S0I,4:00 i cringed so hard0
6VF0GEf3S0I,i just can’t get over the fact that the door to jason’s son’s room is so short?
6VF0GEf3S0I,“Yummy is just not that good”
6VF0GEf3S0I,justin shows up 
6VF0GEf3S0I,I thought the bieb was logan’s friend why cant logan get justin in his vlogs..
6VF0GEf3S0I,When the vid’s exactly 4:20 ???
6VF0GEf3S0I,"""The last guy said nothing but facts"""
6VF0GEf3S0I,ah I love this!
6VF0GEf3S0I,Everyone: “no way is that JusTIn?”
6VF0GEf3S0I,Me:is that our king Alex???
6VF0GEf3S0I,If you are having a bad day watch from 0:00 to 1:33
6VF0GEf3S0I,"Dammn, it's a mood changer."
6VF0GEf3S0I,CEO of 4min and 21 second videos like fr I went through all of them and that are all 4:21
6VF0GEf3S0I,1st how old is Wyatt and is he single? 2nd why does Justin look like my weird uncle no offence?
6VF0GEf3S0I,4:20 nice
6VF0GEf3S0I,Damn Justin’s so lucky he got to meet David Dobrik ??
6VF0GEf3S0I,Please surprise people with Billie Eilish!!
6VF0GEf3S0I,Love this guy?? 3:34
6VF0GEf3S0I,my google went off in the first one lmfao
6VF0GEf3S0I,"well, something was popular, cause this videos has like 1 mil likes"
6VF0GEf3S0I,“i love him but yummy is not it”
6VF0GEf3S0I,I HAVE NEVER LAUGHED SO LOUD
6VF0GEf3S0I,Justin is such a good dude man!
6VF0GEf3S0I,he actually seems so chill
6VF0GEf3S0I,Justin is actually funny ?
6VF0GEf3S0I,"Idoll justine,?"
6VF0GEf3S0I,“yummy is just like not it”
6VF0GEf3S0I,Sees Justin sings the song
6VF0GEf3S0I,I know a girl who was in this
6VF0GEf3S0I,We love you sow Much Justin and I like the song Yummy best music ever !!!???
6VF0GEf3S0I,PLS DO WITH SHAWN MENDES NEXT PLEASEEEEEEEEEEEEEEEEE DAVE
6VF0GEf3S0I,Oh my god if I was the gay guy who said that Yummy ain’t it I would legit have a heart attack lol
6VF0GEf3S0I,David so famous he casually says “hey guys I’m with Justin Bieber today”
6VF0GEf3S0I,yummy is too bad bro.
6VF0GEf3S0I,justin just appears...
6VF0GEf3S0I,YOO YOUR NEW SONG KILLS IT!!
6VF0GEf3S0I,I WOULD HAVE HONESTLY BROKE DOWN IF I EVER GOT TO MEET JUSTIN ? BABY AND WHAT DO YOU MEAN ARE MY SONGS I LISTEN TO DAILY ??????????
6VF0GEf3S0I,You should bring Tyler the creator on your vlog ?
6VF0GEf3S0I,4:00 Is this the official white people anthem?
6VF0GEf3S0I,"Imagine Someone said ""he should have stay with selena"" it would have been the most awkward moment of the whole video ?"
6VF0GEf3S0I,I should’ve went to UCLA that day to see my brother WHY DOES GOD HAVE TO DO ME LIKE THAT?!?!?
6VF0GEf3S0I,Hey it’s my sons 16 birthday and he really loves your videos and loves you he wants to come and hang for a weekend with you and just meet the whole vlog squad and chill please if you could make this happen that would make his whole life and the birthday is August 4
6VF0GEf3S0I,This was so sweet :). I am not a fan but Justin seems to be really nice :)
6VF0GEf3S0I,Who ever realized that your ten years old and u watch a puppet swearing
6VF0GEf3S0I,David in high school: gets called Justin Bieber “I’m being bullied”
6VF0GEf3S0I,David now: SURPRISING PEOPLE WITH JUSTIN BIEBER
6VF0GEf3S0I,Laugh laugh laugh and laugh ?
6VF0GEf3S0I,wait is it really Justin or just lookalike?
6VF0GEf3S0I,"How can you not love JB. Stratford, Ontario stand up! ??????"
6VF0GEf3S0I,3:38 justin go psycho
6VF0GEf3S0I,The guy that didn’t like “yummy” was hilarious
6VF0GEf3S0I,I really wanted this to be longer ???????
6VF0GEf3S0I,You should do this with Billie Eilish
6VF0GEf3S0I,is that Emma Chamberlain's lost twin
6VF0GEf3S0I,That girls sweater at 2:48 threw me off for a little lol
6VF0GEf3S0I,no one: 
6VF0GEf3S0I,the comment section: “I love him but yummy isn’t it”
6VF0GEf3S0I,2 seconds later
6VF0GEf3S0I,Starts singing
6VF0GEf3S0I,Is pupetin LALALA Y2K
6VF0GEf3S0I,HAHAHAHAHA i love the puppet
6VF0GEf3S0I,23 years with 16M subscribers. Here i am 25 jobless.
6VF0GEf3S0I,Am late once again what is happening ????????
6VF0GEf3S0I,I was like “stop playing” when I saw the title
6VF0GEf3S0I,Used dobrik to
6VF0GEf3S0I,Promote his music
6VF0GEf3S0I,Any one here from snap
6VF0GEf3S0I,It set my google off ?
6VF0GEf3S0I,THE PUPPET OMG AHHHH
6VF0GEf3S0I,He shouldve brought that dude that was high while meeting kylie
6VF0GEf3S0I,Where the hell things like this happen ?
6VF0GEf3S0I,MY SIS USE TO LOVE JUSTIN
6VF0GEf3S0I,Person:yummy is that good 
6VF0GEf3S0I,Justin:what did u says
6VF0GEf3S0I,Person:ok it is good
6VF0GEf3S0I,this guy reminds me of mr beast
6VF0GEf3S0I,“Yummy is just not that good”
6VF0GEf3S0I,justin shows up 
6VF0GEf3S0I,Min 3:35 got me weak?
6VF0GEf3S0I,I want your merch but it’s to expensive
6VF0GEf3S0I,03:50:00 AM
6VF0GEf3S0I,??
6VF0GEf3S0I,I wish I could meet him I live in Cahokia Illinois
6VF0GEf3S0I,Nobody:
6VF0GEf3S0I,Absolutely nobody:
6VF0GEf3S0I,Fans of the vlog squad: ALEX ITS ALEX YESSS
6VF0GEf3S0I,i love this !!!
6VF0GEf3S0I,1:34 they surprise people
6VF0GEf3S0I,2:53 it says cumbag
6VF0GEf3S0I,GOOGLE DOES COME IN HANDY LOL
6VF0GEf3S0I,"""i love him but yummy is just not it"""
6VF0GEf3S0I,"""ITS NOT IT, ITS NOT IT?!"""
6VF0GEf3S0I,the poor boy had a heart attack
6VF0GEf3S0I,timestamp: 3:33
6VF0GEf3S0I,1:01 when u are a dog
6VF0GEf3S0I,Hi David so my cousin is turning 21 on February 26 soo like next wensday and I will like for you to surprise him!!! Honestly he has bought about 200 dollars worth of food because I always “forget” my money. So if you come he might forget about that lol jk. My cousin is a great person he’s always there for me and I will like to give him back with this surprise. He watches all your videos and podcasts he’s such a big fan. Hope to you see soon at Houston. Thank you
6VF0GEf3S0I,03:33:00 AM
6VF0GEf3S0I,Fix reaction ??
6VF0GEf3S0I,""" can i touch you? """
6VF0GEf3S0I,** touches finger **
6VF0GEf3S0I,"""AAHAHAHAAH"""
6VF0GEf3S0I,hahahaha.....GOODNIGHT GRANDMA....
6VF0GEf3S0I,YUMMY YUMMY NOT THAT GOOD THOUGH ...HAHAHA
6VF0GEf3S0I,David if u see this can u plz do a Calab with the bramfam
6VF0GEf3S0I,DAVIDDD DOO THIS FOR MEEE PLEASE I BEG UU
6VF0GEf3S0I,03:35:00 AM
6VF0GEf3S0I,“I love him but yummy is just not it” 
6VF0GEf3S0I,6 seconds later
