video_id,comments
DWa13rkEUkk,Yes wherever you go there you are
DWa13rkEUkk,I think what the video discusses is mostly subconscious.
DWa13rkEUkk,"I noticed that a lot of the comments argue that they travel to learn rather than for vacation, which is different. However, it's still subconscious idea that being at a place in a picture (mental postcard) will be more special in person. Anyone can learn as much if not more from just reading a book. Learning can cost just a few dollars in paperback versus thousands in flight and accommodation expenses."
DWa13rkEUkk,"They totally missed that one of the points of travelling to step away from our daily grinds. Sorry, but I don't bring my mental baggage when I travel. I let loose and enjoy the moment. When I daydream about places I've already been, it isn't a single frame snapshot of an idealised tourist photo-op. The ""bad"" moments are also all part of that overall foriegn experience. "
DWa13rkEUkk,"Uh I love TSOL, but can't say I particularly love this video. I barely take photos when I travel. I go to push myself out of my comfort zone and I endeavour to learn as much as I can about other cultures from the inside out. I have found connecting with people on my travels and them sharing their countries with me to be amongst the most rewarding experiences of my life."
DWa13rkEUkk,Sometimes I wonder if The School of Life is an organization run by the government to make us good citizens who just stay home daydreaming of Paris instead of actually going there.
DWa13rkEUkk,"Nah, while I get your good intentions for this video, it is not objective to travel benefits! To my all world travellers; continue to learn, discover and explore the wonders, beauty and mysteries of our world."
DWa13rkEUkk,"To be honest, that replay of the guy falling made it even funnier."
DWa13rkEUkk,"While I still love traveling and intend to do it a lot more in my life, It must be admitted that many of the aspects pointed by the video are true. We idealize traveling too much, expecting to be, once outside your routine, free from all bad emotions and anxieties from our daily lives. This hardly ever happens, especially on short trips.  Nevertheless, taking a longer lonely trip might be of great help to get to know oneself, put one's own life into perspective, and expand horizons by getting to know new people, who have different ways of life and thought."
DWa13rkEUkk,"Maybe I'm weird but I enjoy the whole travel experience, getting lost, Airports, running around is like an adventure to me"
DWa13rkEUkk,"Sounds like a case of expectation vs reality. When I travel, I do it with a purpose, I go there intending to learn something, be it the culture, the social system, the technology and so on. Sightseeing will then be a bonus."
DWa13rkEUkk,"For me travelling is far more than seeing something I saw somewhere before. It is eating local food, hearing people talking their language, looking at the architecture of random buildings and hearing the motor sounds of their metro trains and announcement chimes, which no one would ever mention. Sure, you can import almost anything, but it will never taste the same as the local's."
DWa13rkEUkk,"not true, i travel to explore new cultures and grow my observable universe. try it sometimes ""school of life"", i promise you, you will like it."
DWa13rkEUkk,The USA has all the exotic ethincity if you truley want to expereience it
DWa13rkEUkk,"I think he is just implying that some people (not all) travel as a means to get away from themselves, but fail thinking that traveling will complete them self. Im sure this applies to some not all. Some people on social media post up all of the glamorous pictures of their travels leaving the story of them getting to their destination behind. I probably have a biased opinion because it hits close to home for me and also makes me think about someone awesome that I used to know..."
DWa13rkEUkk,I usually like your content. This time it feels like its not covering the essence of traveling. Its about experiencing something different. That can be pleasant or not in various degree. But if you are open for a different experience its most of times enjoyable.
DWa13rkEUkk,"Seems a one-sided video for a channel known for intellectual exploration. Doesn't travel promote that? The ills of travel seem more environmental, if not cultural destruction, its benefits personal growth and cosmopolitan compassion. Wouldn't count personal baggage among the ills, hardly."
DWa13rkEUkk,There are two types of travelers: A tourist & an explorer.
DWa13rkEUkk,Both traveling but with different mindsets.
DWa13rkEUkk,"Agree completely with what @educatesociety wrote below! I looooove travelling but also know what is to not be able to catch a plain after a stopover on time and having to find a way to my final destination.  Or the pain of what a longhaul flight can be  hahaha. Travel is not a fairytale, it is a great story built step by step on the process. - This video is mainly a reality check, nothing to be mad about."
DWa13rkEUkk,"I think the video is speaking to certain people that we have all seen: participating in cookie cutter trips, getting on and off tourist buses to snap photos, always opting for their home country cuisine (or fast food)...etc"
DWa13rkEUkk,I am unsubscribing..
DWa13rkEUkk,This channel is so depressing..
DWa13rkEUkk,Well most people missed the point. 
DWa13rkEUkk,The Art of Travel.
DWa13rkEUkk,"Hmm. Best to travel for the purpose of reframing your perspectives. No routine, no expectations, no responsibilities. Just see where the road leads."
DWa13rkEUkk,"I'm not sure I agree fully with this. I want to travel somewhere to get a change of scenery and to explore and see what is going on. I want to see different fauna and animal life than the same old, meet different people. As someone who comes from a very small town in an already small country. Going on an adventure is something I dream about and frankly if it weren't for money I would have done so already. Then again my trip would last a year at least and I'm not sure it's quite the same as a week travel."
DWa13rkEUkk,"Yeah, well.. this is a touchy subject. I get what you mean, but that really depends on what someone seeks on her/his particular trip"
DWa13rkEUkk,"If I'm looking for benefits of traveling video, and listening all those banal sayings about traveling, I won't go to this channel. Just saying."
DWa13rkEUkk,learn history so you get more out of your
DWa13rkEUkk,Does this video promotes day dreaming?..?
DWa13rkEUkk,"I am literally travelling tomorrow, now all the excitement is gone. What do I do now?"
DWa13rkEUkk,I know of a place where you never get harmed
DWa13rkEUkk,A magical place with magical charms
DWa13rkEUkk,Indoors
DWa13rkEUkk,Unbelievable you should post this video today...just when i will be travelling...after a couple of years...wow!
DWa13rkEUkk,The most beautiful thing about the places you visit is the people. Sometimes it takes travel to remove yourself out of self constructed confines.
DWa13rkEUkk,"I get the point of the video, but I think it's unfortunate that one would feel that way. It sounds very depressed."
DWa13rkEUkk,"Myself, I love going and having the experiences travel gives me. Truly the highlights of my life are from travel!"
DWa13rkEUkk,"I travel for education, adventure, and local foods and music. I've been doing it a few times a year for about two decades now. Never interested in merely relaxing at a beach all day. Those ""hardships"" mentioned in this video are expected, and quite frankly, all part of the adventure. To smack my life out of the routine I'm used to at home. Like anything in life - your mindset determines what you'll get out of it. This video seems to be from someone with a negative depressing mindset on things. Or, perhaps, someone desperate for ""unique"" youtube content?"
DWa13rkEUkk,"Of course I'm just speaking for myself, but I find this holds true of my relationships with the people I love too. When I think about a relative or friend I haven't seen in a long while, I often find myself recalling a fleeting happy moment or even a photograph of them I particularly like.  And then when I am finally reunited with them, I can usually only stand about 2 or 3 days of togetherness before I long for my quieter routine."
DWa13rkEUkk,"I find traveling--particularly to nature, as a way to escape the chaos of a busy mind the brews from the boisterous--or even ""boring"", homely routines. It's not necessarily an act of running away from responsibilities, it's more so time given to the self for reflection. Away from the environment where ""life happens"", from a city or a hometown, I think the mind has more clearance to find clarity in what makes me more anxious or at ease. From there, I begin to discover what doesn't work and what does work. I begin to feel like I understand what's going on. Answers are not always given, of course, so it's more so a meditation of question after question, then coming to terms to move on from point a to point b. It's not the easiest task to be in the moment, but surely there are nuances that deter the chance. I think it's a matter of being able to give the self some time for reflection, but also not dwelling to a dwindling while trying to remember the dogma of our experiences."
DWa13rkEUkk,well this is depressing
DWa13rkEUkk,"Depends where you go and your personality. I enjoyed everything about Hawaii. The food, the sights, the beach, you name it. I also loved New Zealand.  But traveling to Bali was disappointing. I have beautiful photos of there but we were harassed endlessly by the locals to buy souvenirs, etc.  There was also garbage everywhere. No matter how adventurous you are, walking around garbage brings negative emotions.  Not to mention India.  Great to meet the people and have wonderful food but most of the time, you’ll be severely disturbed by the garbage and filth."
DWa13rkEUkk,"Um, no. Yes, a lot of people have a warped view of travel because all they see is other people's Instagram posts where they are smiling on a beautiful beach while sipping Pina Coladas, and we are completely unaware of the fact that just 15 minutes later the sunny weather turned to a thunderstorm and their day went to shit, but that is not a problem with travel; it's a problem with expectations from travel. Every year for the past 12 years I've gone on at least one long 3-4 week vacation to a wonderfully exotic destination, and every few months I'll make an effort to go on a shorter vacation somewhere closer to home (Generally continental Europe). Both I and the people I took along with me loved every single one of those travels, but I also realised why so many said that their own holidays were never as good as the ones that I brought them along on. "
DWa13rkEUkk,?????????
DWa13rkEUkk,"Spot on. I now travel by book, cuts out the hassle and disappointment and I can go places I could never afford."
DWa13rkEUkk,"Wherever you go, there you are."
DWa13rkEUkk,So life is truly terrible and meningless? YAY! HAHAHA!
DWa13rkEUkk,"If you travel only to get royal treatment, you will relate to this. But if you want to see the world through your own eyes and have nourishing and not-so-instagram-like experiences, traveling is one of the best things you can do."
DWa13rkEUkk,"“To be a mass tourist, for me,...is, in lines and gridlock and transaction after transaction, to confront a dimension of yourself that is as inescapable as it is painful: As a tourist, you become economically significant but existentially loathsome, an insect on a dead thing.”"
DWa13rkEUkk,"Q: who prefers (A) travelling cities, dinning, luxury or (B) hiking, huts, adventure ?"
DWa13rkEUkk,instagram.
DWa13rkEUkk,"I call total BS on this one. Traveling is good for the soul, and rarely overrated."
DWa13rkEUkk,"What a load of bull crap...I love to travel, but not by myself. What makes it an enjoyable experience is traveling with my family and friends. Just being with them, enjoying new experiences, eating food we usually wouldn't and getting to relax is why I love traveling. This is such a one sided, negative, and depressing way of seeing traveling."
DWa13rkEUkk,My family's never traveled before.
DWa13rkEUkk,This has to be the most negative video ever. Traveling is the best thing in the world.
DWa13rkEUkk,The problem with travel comes from someone with a very limited perception of what it is to travel. Such a well explained impoverished perception of what life is.
DWa13rkEUkk,I have never disagreed with one of your films more. I can’t see this one as anything but pessimistic and pedantic
DWa13rkEUkk,Please make more political theory videos lol that's the reason I subscribed :)
DWa13rkEUkk,We must cultivate our gardens.
DWa13rkEUkk,"Always loved travel. Probably always will, though the types of travel I enjoy changed as I've aged. My problem with the typical major places type of travel has often been the condition of the places you see. In many cases it's the travellers themselves who ruin sites. Damage, crowds, litter, and nearby conveniences to service them take a lot away from the beauty of the places. Then there is the locals and their government. They both do a lot to neglect or even damage sites with litter, pollution, unfortunate zoning choices, etc."
DWa13rkEUkk,"When I was in the Maldives I felt totally content. No desire to change anything or be anywhere else, it was paradise. When I went to Japan I was 10x more happy and excited that I ever thought I would be. You need to have inner happiness to fully enjoy the external pleasures of life. - Cliche I know but it's true."
DWa13rkEUkk,"I've seen that people who travel too much are actually really unhappy, dissatisfied and superficial (not all of course)."
DWa13rkEUkk,Every Weeb should see this video and quit fantasizing about going to Japan.
DWa13rkEUkk,"While this video portrays the writer's view, it is entirely the opposite of my own experiences regarding travel. Visiting a different locale and meeting its denizens allowed me to see life from new, fresh perspectives.  My few journeys abroad have given me unexpected joys and fond memories that will last the rest of my life."
DWa13rkEUkk,"bruh, I'm going to Spain tomorrow "
DWa13rkEUkk,"Traveling is just delaying, displacing problems."
DWa13rkEUkk,The Problem With Donald Trump! ???
DWa13rkEUkk,Alain chill out ! Holidays are just great!
DWa13rkEUkk,stociism helps
DWa13rkEUkk,At 1:37 
DWa13rkEUkk,"It says that ""we absorb beauty quickly and then want to move on."" and once we let the camera linger on one place that would be boring. You guys are wrong, I think that is rather fulfilling, looking at a frame where waves crash constantly even after 3mins in the video. After 3mins in it, we say  ---Ok maybe nothing is going to happen and waves gonna come again and again, and rocks will be still there. And that gives us a sense of relief that its OK life is OK.  Because like in that frame waves come and go and overall things still stay the same, so whatever the shit happens in your life things are likely to stay the same, no big change or something  wild is going to happen, you still gonna wake up the next day gonna brush your teeth gonna take a poop and then breakfast and life goes on. (Unless and until you yourself die or someone close)."
DWa13rkEUkk,"Sorry guys, world travel is probably the most important thing anyone can do. It ALSO happens to be the most fun I've ever had.."
DWa13rkEUkk,Please explain your videos in simple English
DWa13rkEUkk,Myself that I take traveling and myself that I bring back are different people. Even seing piles of rubbish on a beautiful beach helps me to grow as a person
DWa13rkEUkk,"ok so stay home and watch pictures! don't seek love or adventure, just stay at home and watch a movie, 'cause they're way better than real life... right?"
DWa13rkEUkk,how did this get on trending?!
DWa13rkEUkk,An interesting point that I would have shared of it hadn't gotten so negative and depressing. Interesting perspective but so wrong to just leave it there ?
DWa13rkEUkk,"I used to love to travel, but lately it's become too much of a hassle.   From the airlines and airports to lousy service at hotels.   Plus there are conmen everywhere trying to take advantage of tourists."
DWa13rkEUkk,Money. Okay everyone that's a wrap thanks for reading
DWa13rkEUkk,True!
DWa13rkEUkk,"This video didn't schooled me. In fact, it just made me more depressed. :( What's the point?"
DWa13rkEUkk,'traveling is glamorous only in retrospect'
DWa13rkEUkk,Almost all clips is made to drag you in depression. 
DWa13rkEUkk," Ideeas, even the voice, is pesimist. Not cool."
DWa13rkEUkk,in other words you can't buy happiness
DWa13rkEUkk,You should make a video discussing the merits of travel as well. Surely you believe that there are some...?
DWa13rkEUkk,What would a school of life video be without half the comments being people who missed the point
DWa13rkEUkk,"I'm sorry. Usually I enjoy your vidrios, but this is the one of the few I completely disagree with. I travel for a myriad of reasons not even mentioned here. "
DWa13rkEUkk,"I travel to escape the mundanity of life. Working at odd hours of the day, full time, with so much responsibilities, it is nice to leave behind the world that stresses us out, and relax with time off in a place that will bring us joy. "
DWa13rkEUkk,Thanks too virtual reality we can just appear lol not really
DWa13rkEUkk,There's also the social value of traveling.  Being able to travel to exotic destinations carries with it a certain perceived elevated value of ourselves in the eyes of our peers.
DWa13rkEUkk,Apparently The School of Life can make anything depressing. Cool superpower though
DWa13rkEUkk,"Well, anyway travelling is one of the best methods to go away from problems. Not all people bring their minds fully with them - I prefer to leave all negative at home."
DWa13rkEUkk,Felt anticlimatic walking into SOL's shop in Russell Square.
DWa13rkEUkk,"I dunno, I travel a lot and I've been to 11 countries. Where I am DEFINITELY affecting my happiness. I think that it's easy to think there's a geographical cure for our problems, and some people think they'll be a different human in other places... and when that isn't true they're disappointed. "
DWa13rkEUkk,Am I the only one who's thankful that the speaker doesn't have an American accent? ?
DWa13rkEUkk,"for someone that lives in a extremely conservative country, the best thing about travel is you get away from close minded people, and that, is worth dollar I spend for  traveling and taking photos for."
DWa13rkEUkk,There is only one problem: no money
DWa13rkEUkk,i travel a lot
DWa13rkEUkk,And maybe the gritty or ugly parts of an experience are actually valuable! I don't want to travel and only see the tourist version of the world!
DWa13rkEUkk,I feel like karl Pilkington would really agree with this video.
DWa13rkEUkk,"Love school of life but have to disagree with this one's perspective. It's too negative. Life is beautiful. What is all this doom and gloom, cmon"
DWa13rkEUkk,"I'm stunned that School of Life made this video. I gave it a couple of runs too, to see if it was an opinion or perspective that I personally couldn't grasp. But no, it's just the opinion of an armchair expert, what he thinks of travel because he tried it twice and hated it. "
DWa13rkEUkk,"I agree 20,30% to .it as travel always makes us happy"
DWa13rkEUkk,"Actually until in the end of the video, i didn't get what is the message really?"
DWa13rkEUkk,Those one or two mental pictures might be what attract you to a destination but all the other hardships that you endure during the trip don't have to be a downer. Embrace the journey and you will feel fulfilled.
DWa13rkEUkk,"No matter where we go, eventuality we will die. Alone."
DWa13rkEUkk,That was depressing.
DWa13rkEUkk,"This seems like a hidden commercial for Virtual Reality devices. I understand that we take our problems with us, but would you give up the experience for just a picture?"
DWa13rkEUkk,"This is why for me personally, I enjoy traveling to soak in new experiences/history/culture. Not merely for an escape, which I think many people do. City-life is the same everywhere–over time. Baggage will follow you if you don’t clean it up."
DWa13rkEUkk,Syrup anyone?
DWa13rkEUkk,Syrup anyone?
DWa13rkEUkk,"I travel a lot! So, what's being said makes no sense to me at all."
DWa13rkEUkk,"I see quite a lot of comments disagreeing with the sentiment of the video. And I'm thinking quite a lot of them have missed the point of what he is trying to say. Contrary to it being a depressing scenario of traveling, I actually think its trying to tell us in those moments we believe that being there would be a lot better than the day dream, its trying to ground us telling us that sometimes the daydream in our minds our so powerful, that in itself can be enough for us at that given moment, without the longing and (unfulfilled desire at the time) of actually being there at that given time. I think this video is very helpful in again (like all tsol videos) on dealing with what our monkey brains really are. A tool to realize and come to a heavier realisation of self awareness. after all, real self awareness grounds us right?"
DWa13rkEUkk,Umm that was glum
DWa13rkEUkk,"I have to disagree with the view of video about traveling. It is true that we shouldn't hype our travel expectations, that's were I agree with the video; but we should also learn to embrace the experience as a whole, as for many it's not about that one destination, but in finding joy in every moment of the way."
DWa13rkEUkk,"I recently traveled to California with my cousin, mostly because I wanted to skateboard there. I had a lot of fun and it was better than the images I imagined in my head. I feel like this video is good but is wrong because if you travel to do something that you can't do anywhere else you won't feel regret or unfulfilled unless you just had a bad time. Idk if I'm even making sense but that's just what I think."
DWa13rkEUkk,Great video
DWa13rkEUkk,"Travel is the single most overrated ""luxury"", supercharged by social media insecurities."
DWa13rkEUkk,"A bit pessimistic at 2:54. Traveling can change you, even if it's a temporary ""high"" and then go back to the reality of who you are. Could change you permanently for the better too in a small way."
DWa13rkEUkk,Is there a problem with everything?
DWa13rkEUkk,"Actually, travelling is the one thing that keeps you away from yourself, or even makes you come to terms with your issues and helps your inner balance. Absorbing the sights of a place I find amazing is like therapy, and eventually every bland moment of the trip is worth while. The way in which you think outside of a reality you know is relaxed, more objective and much less opressive or anxious than what you are used to."
DWa13rkEUkk,"Somebody explain me the last phrase?? ""Travel magazines conspire never to tell us in daydreaming of the ideal location we have already enjoyed the very best that any place has to offer us.""."
DWa13rkEUkk,The problem is not traveling itself. 
DWa13rkEUkk,The problem is when we see travel as a salvation of our inner problems.
DWa13rkEUkk,"I luv vacation. Paying for it, is the only problem."
DWa13rkEUkk,146 traveling agents disliked this
DWa13rkEUkk,"We travel to escape, but we can never escape ourselves."
DWa13rkEUkk,The Problem with School of Life
DWa13rkEUkk,u r the best!
DWa13rkEUkk,I would double LIKE that!!
DWa13rkEUkk,"I stopped traveling once I realized that humans are big pieces of crap no matter where you are, what's the point of going somewhere if the unbearable stench of humanity is always there?"
DWa13rkEUkk,"Henry David Thoreau touched on this problem in Walden; ""I have traveled a good deal in Concord; and everywhere, in shops, and offices, and fields, the inhabitants have appeared to me to be doing penance in a thousand remarkable ways."""
DWa13rkEUkk,"For Walden, the world of his small home town in Massachusetts was detailed and fascinating enough by dint of simply existing, and he felt that true happiness and understanding was found, not by gallivanting all over the world, but by studying the marvels of creation as they manifest themselves right in front of you. For him, the greatest journeys lay inside the individual, and any external traveling was, at best,  a tool for self-analysis, and at worst, a shallow distraction from the inner work that needed to be done."
DWa13rkEUkk,"What an incredibly limited view on traveling. If you travel to a new place solely for the scenery, you're traveling for the wrong reasons. I'd like to think that the reason we have a desire to travel is to gain an alternate perspective - learn about a different culture, eat something you won't find anywhere else, take part in a local tradition of the area."
DWa13rkEUkk,holy party pooper.  I thought this channel was smart.. unsubscribed.
DWa13rkEUkk,Dree Binksy is shaking
DWa13rkEUkk,"I can comepletly agree with this. i photograph very much and i followed many photographers on YT and IG... i ve seen many pictures of them, many all over the world. citys, nature, mountains, people, so many all around. it feels like ive traveled the world already. :/"
DWa13rkEUkk,"I don't think they're trying to discourage you, rather to make you think more realistically about what a holiday entails."
DWa13rkEUkk,Man what the hell are you talking about
DWa13rkEUkk,"Travel is about the journey, not the destination. Thoroughly disagree with this video."
DWa13rkEUkk,"I'm a professional photographer that has always valued the memory and moment of a travel experience with people, culture and worldly connection far above any stagnant or moving image you wish to share with others, regardless of how organic or arrogant your intention is with those images. "
DWa13rkEUkk,"I agree with other commenters, travelling in brutal on the mental and physical self, but it does not necessarily mean that it's overrated. You may only get 3-5 second to truly take in an image, of the Eiffel Tower for example, it's only a lure to get you to that destination. No one ever talks about looking at the Tower for the first time, the memories are made from having some champagne with your friends at a picnic below the Tower as the afternoon fades into the evening. "
DWa13rkEUkk,"""The Problem With Being A Tourist"" - that title would make much more sense, otherwise it's just bullsh*t"
DWa13rkEUkk,Dale like si vienes por Recalde xdxD
DWa13rkEUkk,"I have traveled to both Italy and Greece on separate occasions for weeks at a time. I'm from the US. Traveling to those places was unlike anything I've ever experienced at home. Nothing can compare to the experience of tasting cornerstore pizza in Rome, or having a frappe in Athens. These  things aren't snapshot moments, but they're also experiences that would be hard to get in the US. Traveling is a collection of experiences--it's not only a mental snapshot of a particular scene at the beach. It's the beach, the drive there, and the drive ""home""."
DWa13rkEUkk,i travel because i am forced to go. and then forced to repay karma from previous lives lived in those places. im lucky to still have all my limbs.
DWa13rkEUkk,Brilliant analysis. Wholeheartedly agree with the content.
DWa13rkEUkk,"Sure the top sights might convince you to go to a place but it's really the reality of a place that is most enduring.  You can experience things good bad and ugly in every moment.  Your senses are heightened, your life experience enriched, and living in Vancouver, I appreciate home more than just about anywhere in the world.  Seeing the wonders of the world, meeting people of different cultures, faiths and socioeconomic levels is important to become a well rounded and 'worldized' human."
DWa13rkEUkk,"These moments of  bliss - sunset, the roar of a waterfall, the first surf at your feet, a smile from a gorgeous person - are part of what makes travel so attractive."
DWa13rkEUkk,"But, there is so much more."
DWa13rkEUkk,"IDK, there's nothing like fully experiencing another culture. Imagining it is not the same at all. I still want to take myself and all my baggage to so many more places while I still can!"
DWa13rkEUkk,It's not all good for the places travelled either. Many 'city-break' cities have become shit holes.
DWa13rkEUkk,"These days you’re made to feel as if traveling is the only thing that gives life value and if you don’t travel, or even worse don’t want to travel people think there is something wrong with you."
DWa13rkEUkk,I mean if you can't see beauty where you are it seems pointless to think that another country will change that... Innerpeace and beauty can be found anywhere.
DWa13rkEUkk,"You think travel is bad, try time travel? I tried it tomorrow and it ain't fun."
DWa13rkEUkk,"I love to travel. I love the airports and the taxis and the food and the languages and all the other people.I've never had an awful vacation like the ones you depict here. But th I s is the only video talk I've had to disagree with, Dr. B. Love your work!"
DWa13rkEUkk,"This should be titled, ""How Social Media Ruins Travel""."
DWa13rkEUkk,https://www.facebook.com/DreamofChile/
DWa13rkEUkk,"I would disagree. I think the average human is intelligent enough to realize what they like and what they don't like about traveling and thus there is a transition away from tours/packages etc. and more towards independent traveling. As for living for the moment, I believe if you've travelled enough you accustom to the negative stuff and so enjoy the 'unsulllied views' more. Finally, all these emotions surrounding travel (anxiety etc) everyone experiences and continues to experience whether it's their first flight or hundredth. That is the beauty of travel, to get out of your comfort zone and it's what helps shape us."
DWa13rkEUkk,"we all know approximately what to expect from our travels, there are ugly things too, and we are not so naive."
DWa13rkEUkk,i think this video is a failed attempt to comfort people who can't afford travelling.
DWa13rkEUkk,This is why I never stay on a resort when I travel. I have been to Mexico 2 times within the past year and both times I stayed in an Air BnB among the locals. I loved it. Trying street food and mingling among everyday Mexicans was the best part aside from the beaches and visiting the Mayan Ruins.
DWa13rkEUkk,"Hmmmmmmmmmm.......... I'd say this is the type of traveling that I sneer at when I see other people doing it, or which I suffer through when I'm on a big group trip. But me on my own exploring someplace new? Not like this at all. There is beauty everywhere!"
DWa13rkEUkk,I went to Mexico last year and had no idea what it was like before hand and took no pre expectations. It was a great holiday.
DWa13rkEUkk,"Traveling, being on the road, in a plane, on a boat, is for me such a pleasure. I always discover what is really important in life by being in a foreign country. I always learn something when traveling trough horrible and beautiful places. There is a downside of course, planes do ruin the environment."
DWa13rkEUkk,"Personally, it's not the insta-worthy views that make me love travel; it's all of the little incidental discoveries about the worlds of other people. There are few greater joys than that of walking around a foreign supermarket and marvelling at the weird and wonderful packages."
DWa13rkEUkk,Google earth is the cheapest way to travel
DWa13rkEUkk,Rip
DWa13rkEUkk,I don't like his voice it's weird and it gives me headaches change him
DWa13rkEUkk,"I enjoy this channel, but (personally) I profoundly disagree with this. I want to see all of it.  I want to learn about what places are really like. I do tend to leave my mental baggage at home. Anything I can't fix or work on during travel, I forget about.  I even enjoy the back of the taxi cab driver's head while I ask them about where we are and where we are going. I have time to read for enjoyment while on that plane with the stained seat back.  That being said, I tend to gravitate toward new people (and food!)  -- not tourist destinations when I travel.  I do believe the richness of my enjoyment is through learning and novelty though. So returning to the same place is never a similar experience.  I try to enjoy those mental pictures later for what they were.  And I recognize I wouldn't necessarily like living somewhere I love travelling."
DWa13rkEUkk,"I do understand that people bring themselves along when they go to a new destination, but overall I don't agree with this video at all. Travel is so much more than a picture or imagining a nice place, travel is all about the experience! The food you try, the new people you meet, the similarities and differences in culture you find, the ocean wind on your skin, not knowing what you will see as you turn a corner! These cannot be imagined, and they help you see things subjectively again and see yourself outside of your daily life. It's a great way to self discover and also spend quality time with loved ones..."
DWa13rkEUkk,Yes. Never travel. Live in North Dakota FOREVER
DWa13rkEUkk,"Traveling, to me, can be one of the most enlightening experiences ever. It doesn't necessarily mean that you have to break a bank all the time. Your own home country may surprise you a whole lot. "
DWa13rkEUkk,"If you venture out to further away places, however, your experience will never be the same as how you see in advertisements, you should always seek for the good in the bad in every place. Traveling should be more about learning and seeking something different rather than always expecting something better."
DWa13rkEUkk,The problem with Allain De Botton
DWa13rkEUkk,"School of life videos should have a spoiler alert. Like for this one ""If you are going on a trip and already bought the tickets don't watch this video."""
DWa13rkEUkk,"If you will not travel, I will. Help me travel?"
DWa13rkEUkk,"Quite true video.Travelling is amazing if it is for a short period and as long you enjoy the differences,you are already leaving them. Travelling for months is a horror trip,with just a few highlights. Always the need to find a good hotel ,a place to have breakfast ,to find the attractions of the place, walking around till you are exhausted just by searching things,.....I'm happy that I have a home again and I will just travel for a super short time in an organized good hotel."
DWa13rkEUkk,Should I not go then?
DWa13rkEUkk,I travel all the time out the country and never regret any of it.
DWa13rkEUkk,"This is not a problem with travel, it's a problem with being a depressed self-loathing victim."
DWa13rkEUkk,"It was when I was a teenager that I realized whirlwind trips where you whisk yourself from one attraction to another would be virtually meaningless to me. So I determined that I would, whenever possible, try to spend an extended amount of time in a locale. That way I could really observe & absorb a culture. That's how I wound up staying in New Orleans for several weeks and lived in Cork City, Ireland for a few months. It's why I've stayed for months at a time in Seattle & in Georgia, etc. Not everyone has the luxury to travel like this and I rarely do anymore, but I'm so glad I did when I was younger. It gave me greater empathy and understanding, to see and experience how people really live around the U.S. and beyond."
DWa13rkEUkk,Superb
DWa13rkEUkk,I completely disagree!!!
DWa13rkEUkk,I really don't agree with this. I see where you're coming from but it just seems like you're trying to find the bad in everything. I have experienced bad things while traveling but they have just contributed to the experience
DWa13rkEUkk,As someone who loves to travel: nothing in this video applies to me. There is no problem with traveling. Get your ass out in the world.
DWa13rkEUkk,Heníal
DWa13rkEUkk,"as much as i agree with some comments that stated this video is somehow-sad; i think this video also have a point, and it's already pointed out by the title ""the problem with travel"" this video already stated it wanted to pointed out the PROBLEMS, the negative sides of what traveling may have..."
DWa13rkEUkk,"Well this video would have been full proof if he had offered hints to solutions on how to ensure you have a ""decent"" time while traveling"
DWa13rkEUkk,"I mostly agree with this video. I have traveled to 14 countries, the travel experiences that I have enjoyed most have been to places where I have done no research on an didn’t expect anything. Traveling is linked to the atmosphere and energy of the surroundings... for many people traveling is quite stressful, they struggle with the “ not knowing” how and where. I feel like it’s a bit of a mood killer and people carry all  that frustration with them on the trip. We run a travelblog and we post pictures not for showing off but because we have realized that pictures do motivate people to go an see... to go and travel and our hope is that they too will learn the lessons that we have and that it will help them be more sympathetic and compassionate to other cultures... unfortunately I do realize that to some it is only about the view and capturing the picture, everything else is an annoyance in between. This makes me quite sad but this realization will help me to become a better blogger from now on."
DWa13rkEUkk,"The best part of the video are the comments. Where does it hit you guys so hard that instantly you came up to type ""That's not true! My life goals are not invented by somebody else!""? Is it traveling another artificially invented need by our economic system? Like a mate just told me ""I want to go to India for a month to learn how to meditate"" Dude, you can learn it at home like now! The video is right: you can never run away from yourself."
DWa13rkEUkk,"I dont get it. Is this video supposed to tell me that its no good to travel or is it the first step into how to become a better traveler? Where you leave off, as well as the title of the video leads me to believe that its the former. I'm sorry Alain, but this is just as bad as the temporary escapist fix you criticize.. If you really want to school us on life, I'd change this to a multi part series on how to become better travelers.. what perspective to take and what to do on a vacation. There's too much to throw away by writing off travel. Understanding is not the same as experiencing, you need both."
DWa13rkEUkk,"I disagree with this video. I don't travel with grand expectations. Also it's the mundane things, like walking down some crummy side street in another country that make the experience varied and interesting."
DWa13rkEUkk,"School of Life is looking at it from one perspective, to me, its a perspective of a person who rarely travels. I think people know that travelling arent always what they expected, especially visually. However, travelling is not just a visual tour, i think its more of a cultural experience, especially when going to a differnet country. Money and experience are most often related. I think people travel to places they want to, not just for the sake of it. Proper travelers are sometime encourage to learn a basic language, or culture, history before hand, to really respect the time you have in that city. "
DWa13rkEUkk,"i was aware of this for one trip. i didnt let it bother me, but it did creep up to me HARD at the end.  "
DWa13rkEUkk,"However, my last vacation trip was sweet and simple, and remembering that other trip, i was prepared for the inevitable. mental & physical prep is what it is. youll let them go and just enjoy the now."
DWa13rkEUkk,I agree with this so much I'm shocked at the amount of disagreement in the comments. 
