video_id,comment
PP00uy82Rhc,Yeah? It's an adult show...
PP00uy82Rhc,Is this a troll move
PP00uy82Rhc,American dad isnt for kids anyway?
PP00uy82Rhc,this show was never for kids
PP00uy82Rhc,????
PP00uy82Rhc,I dont think this was meant for kids in the first place..
PP00uy82Rhc,I a kid  and  I watch  it
PP00uy82Rhc,This is nooooot meant for  kids at all
PP00uy82Rhc,It’s an 18 for a reason this video makes no scenes
PP00uy82Rhc,I love American Dad
PP00uy82Rhc,Because this show is totally kid friendly at other times.
PP00uy82Rhc,I'm a kid
PP00uy82Rhc,This was never for kids dude.....-_-
PP00uy82Rhc,This isn't a kid's show?
PP00uy82Rhc,"American Dad isn’t targeted for kids in the first place, idiots."
PP00uy82Rhc,"20 moments not for kids, huh? How about all of them? Just show the first 20 seconds of an episode LMAO. I did however see this playing at children's hospital once..."
PP00uy82Rhc,It's not for kids at all ?
PP00uy82Rhc,It’s not even for children ?
PP00uy82Rhc,Bruh the whole show is not meant for kids
PP00uy82Rhc,"The entire show in general isn't for kids, it should be obvious in the name of the network it's on ADULT swim and not CHILD swim. unless of course there's an episode playing on tbs"
PP00uy82Rhc,Lol It's not for kids.
PP00uy82Rhc,it isnt for kids....
PP00uy82Rhc,Wait...... American dad is for kids!!?
PP00uy82Rhc,It wasn’t for kids
PP00uy82Rhc,But it was never made for kids.
PP00uy82Rhc,American Dad is Show within a Show of Family Guy within a Show in the Real World.
PP00uy82Rhc,"What’s the point of this video, the whole show isn’t even for kids"
PP00uy82Rhc,Whats next 20 moments south park wasnt for kids? ?
PP00uy82Rhc,Its not a kid show
PP00uy82Rhc,46 views
PP00uy82Rhc,Other screenRant videos are not Tight.
PP00uy82Rhc,It's an adult show not a kid show
PP00uy82Rhc,It’s not a dame kids show
PP00uy82Rhc,the shows 18
PP00uy82Rhc,It’s not meant for kids at all
PP00uy82Rhc,"If I had a penny for every ""American Dad is not for kids"" comment I saw in the comments I could feed the homeless population of Luxembourg."
PP00uy82Rhc,It’s not for kids
PP00uy82Rhc,"Uh, it’s not a show for kiddos..."
PP00uy82Rhc,I don't
PP00uy82Rhc,Uhhh... It's American Dad. Of Course It's Not For Kidz But We Still Watch.
PP00uy82Rhc,It’s not meant to be for kids
PP00uy82Rhc,Isn’t American Dad an adult sitcom? I’m pretty sure it wasn’t for kids in the first place
PP00uy82Rhc,No moments are for kids
PP00uy82Rhc,This has never been for kids.
PP00uy82Rhc,everything but pitch meetings on this channel needs to stop. Ryan is the only person with a brain that creates interesting quality content. this video alone is enough to show how garbage this channel is.Purge this trash and free Ryan to greater things with his talents. give him the views
PP00uy82Rhc,"I know this show was never for kids, but I still watched it when I was a kid"
PP00uy82Rhc,It wasn't even meant for kids
PP00uy82Rhc,"Bruh, this show was never meant to be for kids."
PP00uy82Rhc,It was never for kids just because its animated does not mean its for kids or is this is a reason kids should never watch this?
PP00uy82Rhc,"I am probably going to get lots of hate for this but all those so called ""offensive moments"" are only offensive of  your a feminist extremist."
PP00uy82Rhc,American dad is not for kids anyway do MORE RESEARCH
PP00uy82Rhc,It not for kids that’s why it comes on at night
PP00uy82Rhc,Um none of the shows for kids. What decade do u live in where any cartoon is for kids just cuz its a cartoon
PP00uy82Rhc,The SHOW isn't for kids! XD
PP00uy82Rhc,It's never been for kids
PP00uy82Rhc,You don't say ???
PP00uy82Rhc,That was never for kids....
PP00uy82Rhc,But it's not supposed to be a kids show though
PP00uy82Rhc,I like both American Dad and Family Guy.
PP00uy82Rhc,It's not for kids..
PP00uy82Rhc,"This is like saying ""20 Heavy Metal The Movie moments that are NOT for kids""."
PP00uy82Rhc,Well what do you expect from a show that's not for kids
PP00uy82Rhc,Not for kids any ways
PP00uy82Rhc,I saw the title and I’m just like WTF the entire show isn’t for kids
PP00uy82Rhc,This isn't for kids period
PP00uy82Rhc,This was NEVER for kids no shitz it’s on adult swim
PP00uy82Rhc,The show was not meant for kids anyways in the first place
PP00uy82Rhc,You mean the whole show? Its not a kid show soooo...
PP00uy82Rhc,I did not have to watch the video because it is not to be for kids!!!!!!!!!!!!!!
PP00uy82Rhc,Uhh...I'm pretty sure that American Dad was made for adults and NEVER meant for kids. I'd assume screen rant would do their research but I guess I'm wrong lol smh
PP00uy82Rhc,The whole show not for kids adult swim
PP00uy82Rhc,American dad is for adults
PP00uy82Rhc,This wasn’t for kids
PP00uy82Rhc,The whole show isn't supposed to be for kids
PP00uy82Rhc,Family guy and American dad are for adults NOT KIDS
PP00uy82Rhc,https://www.amazon.com/Warships-Plan-German-fleet-fought-ebook/dp/B079V8SC3W/ref=pd_ybh_a_31?_encoding=UTF8&psc=1&refRID=VWHGTGSQE3G7HNHXNPYH
PP00uy82Rhc,a aduilt cartoon thats not for kids shocking
PP00uy82Rhc,American dad isn't even for kids so its OK to be how it is
PP00uy82Rhc,2nd
PP00uy82Rhc,It always was for ADULTS Duh
PP00uy82Rhc,This was never for kids 
n_LXM7pmU24,You can't talk to the dude.
n_LXM7pmU24,Gotta love it. Time for a do-it-yourself Jonathan Richman fan letter!
n_LXM7pmU24,"he never speaks after a gig, he takes care of his vocal cords"
n_LXM7pmU24,Apartment 108 LIVES!!!!! 
Jb72QpbrXMk,glad you aren't overreacting to all of this
Jb72QpbrXMk,"no, but we spell Freedom with one ""m"""
Jb72QpbrXMk,Sometimes they come back!
Jb72QpbrXMk,you're getting good at these
Jb72QpbrXMk,Hey Stephanie!
Jb72QpbrXMk,"Ren, Stimpy, The honey nut cheerios bee, the red M&M... the list goes on"
Jb72QpbrXMk,:) Thanks
Jb72QpbrXMk,Almost immediately
Jb72QpbrXMk,Then your amazing!
Jb72QpbrXMk,The teleprompter was a huge help
Jb72QpbrXMk,"Ross u r amazing, you should appear on soucefed more often!"
Jb72QpbrXMk,"Ross u r amazing, you should appear on soucefed more often!"
Jb72QpbrXMk,I had the best best of times!
Jb72QpbrXMk,I figured :)
Jb72QpbrXMk,i love this show
Jb72QpbrXMk,I thought it was funny too and I'm Lutheran.
Jb72QpbrXMk,What if I enjoy both Futurama and Family Guy?
Jb72QpbrXMk,"The final episode was a sense of closure, so it is over."
Jb72QpbrXMk,lol did he get fired?
Jb72QpbrXMk,futurama was not crazy and more story please renew its my favorite show 
