video_id,comment,
dwV04XuiWq4,Cory never looked the same after his eyebrows got shaved :(,
dwV04XuiWq4,This is the first ever battle in which TY wasn't in finale,
dwV04XuiWq4,"in that outro, coby is smiling, but deep down, hes crying.",
dwV04XuiWq4,Don't worry coby ul win another one just keep ur head high,
dwV04XuiWq4,"Cody: If someone  hits inside the park, hah, your in the clear baby ",
dwV04XuiWq4,Also Cody: hits inside the park,
dwV04XuiWq4,What is your daily income Tyler!??,
dwV04XuiWq4,Why did Garret say he is never been in the finale with both pair of twins?,
dwV04XuiWq4,We're is the second pair of twins?,
dwV04XuiWq4,GOOO!!! DUDE PERFECT??,
dwV04XuiWq4,Airplane Stereotypes please!!!!!!!!,
dwV04XuiWq4,At 1:15 he nearly impaled his goods,
dwV04XuiWq4,Garry’s even better that Coby even though Garry’s a manican.,
dwV04XuiWq4,Your videos like this are always interesting and intense,
dwV04XuiWq4,You can literally see the all new ghost/Easton bat in this video but the bat didn't come out til like a month after this video ?????,
dwV04XuiWq4,The next battle coby will win his second ?TEAM COBY ALL THE WAY,
dwV04XuiWq4,I’m mad at Cody For being the first one I’ll because my name is Cody,
dwV04XuiWq4,Wow I was hit in my first at-bat just like Cory. My only hit in the season was a double.,
dwV04XuiWq4,When Tyler had the easton bat my name is easton,
dwV04XuiWq4,I wonder how many times they failed that intro :),
dwV04XuiWq4,"Yo coby keep the positivity, and you will win an another battle. Never give up",
dwV04XuiWq4,The intro must've taken so many tries for ty to get it right??,
dwV04XuiWq4,Is it just me or does Cory look a little Chinese,
dwV04XuiWq4,DP is my favorite YouTube channel and y’all are amazing,
dwV04XuiWq4,1:22 I woulda said y’all might as well just go home,
dwV04XuiWq4,Nobody:,
dwV04XuiWq4,Dude perfect: hits any ball,
dwV04XuiWq4,editors: HerEe wEe CoOMe,
dwV04XuiWq4,Coby you might come so close to win a game but you now what’s the grate thing about that.that you never gave up.each battle you always try. the other guys some day you will have 100 trophies ? but it just takes time.everyone believes in you,
dwV04XuiWq4,After rewatching this...,
dwV04XuiWq4,I feel like this is technically Coby's first win..,
dwV04XuiWq4,I'm i getting this wrong or what ?,
dwV04XuiWq4,When Well you have a all Sports Baseball Battle 2 and 3,
dwV04XuiWq4,Why does corey look like a bee stung his face,
dwV04XuiWq4,This is how many trophies coby will get in the future (I believe in you coby! Let’s go team coby!),
dwV04XuiWq4,??,
dwV04XuiWq4,Cory dp 3wins in a row aka chandler mr beast 3wins ina arow,
dwV04XuiWq4,You gotta start out side (zooms in) the brown circle?,
dwV04XuiWq4,5:29 you left him hanging for the high five ?,
dwV04XuiWq4,Why didn’t they tie at the end and do another,
dwV04XuiWq4,BTW happy 10 year anniversary I know it's late but still,
dwV04XuiWq4, like if you have been here for more that 5 years,
dwV04XuiWq4,Is it just me or has Cory got some muscle ??,
dwV04XuiWq4,"This kind of perfection needs a lot of practice, wish I could be so persistent  to achieve what I want.",
dwV04XuiWq4,I love when Cody says ''if someone hits inside the park you are in the clear'' and guess who hits inside the park? Not only that but Cody is next at bat.,
dwV04XuiWq4,9:17 Gar’s face ?,
dwV04XuiWq4,School stereotypes please,
dwV04XuiWq4,1:14 and I oop,
dwV04XuiWq4,"Oh heck yeah, Cory! Here's to more wins, man!",
dwV04XuiWq4,5:28 Coby: [Do the Cory],
dwV04XuiWq4,One Of My Top 5 Favorite YouTube  Videos I Enjoy Watching. KEEP UP THE AWESOME WORK.,
dwV04XuiWq4,I like how we are all commenting before the video even premiered!?,
dwV04XuiWq4,I ?? baseball I’ve been playing for five years and I’m nine,
dwV04XuiWq4,I always thought I would make it to we’re they are,
dwV04XuiWq4,Grand shirt said that he had 3 battles in a row,
dwV04XuiWq4,Coby “ hopefully you stop there’s and miss mine” ,
dwV04XuiWq4,Garry “ I’m going to end this man’s career,
dwV04XuiWq4,I was too hyped... Coby will win again one day!!,
dwV04XuiWq4,"Dude perfect is the BEST I wish i could be there one day, I will be so happy if I can.When you are to old for trick shots can I be a trick shoter there?",
dwV04XuiWq4,Hello darkness my old friend!!!,
dwV04XuiWq4,Garett: On team Coby,
dwV04XuiWq4,Also Garett: Wants Cory to win,
dwV04XuiWq4,who else thinks that tyler wins almost EVERY TIME,
dwV04XuiWq4,"Hey, Coby didn’t win, but he made it farther than Ty.",
dwV04XuiWq4,That’s a win in my book. :),
dwV04XuiWq4,Pause at 9:19 hilarious ?,
dwV04XuiWq4,3:25 no handshake for the guy in purple shirt???,
dwV04XuiWq4,My friend went to the tour ??? and he got merch,
dwV04XuiWq4,6:30 why didnt coby just get his first win? Or his second time... still.,
dwV04XuiWq4,"Coby needs to stop saying ""LET'S GO!!!!!""",
dwV04XuiWq4,YOU ALWAYS PLAY THE SAME SONG EVERY TIME PLAY SOMETHING DIFFERNT,
dwV04XuiWq4,i got pretty use to Corry not having his eye brows,
dwV04XuiWq4,(oh also sorry if i spelled your name wrong),
dwV04XuiWq4,your  my hero  [DUDE PERFECT],
dwV04XuiWq4,Chandler will lose,
dwV04XuiWq4,OoPs wR0nG Ch@nN1e,
dwV04XuiWq4,9:17 look at garrets face,
dwV04XuiWq4,The playground looks so great,
dwV04XuiWq4,? ?????? ?????,
dwV04XuiWq4,Thank you for telling me that Secret,
dwV04XuiWq4,This is the no of years DUDE PERFECT will live for,
dwV04XuiWq4,?,
dwV04XuiWq4,Thank you’re the best YouTube channel,
dwV04XuiWq4,"itshawf kalimat allah wamutadaghit (layka)khli nushawf jaysh(Dude perfect)shkud yusilni hisat 'iiniy 1,600atahdakm tawaslwnay 1,700anataw kadhaa",
dwV04XuiWq4,Coby I always believe in you you’re gana win a lot of battle,
dwV04XuiWq4,Never seen both twins in the finale before,
dwV04XuiWq4,Who else wanted coby to win,
dwV04XuiWq4,Cory was left hanging 5: 37,
dwV04XuiWq4,You know,
dwV04XuiWq4,It’s sad when Gary is better than the goalie from your team last year,
dwV04XuiWq4,I’m team Cory ?,
dwV04XuiWq4,Please do another skiing stereotypes plz I love your stereotype vids?,
dwV04XuiWq4,Dude perfect???????????: *uploads a video,
dwV04XuiWq4,"Trending: wait, im not ready.",
dwV04XuiWq4,Great I love sports do more please do more???,
dwV04XuiWq4,Your amazing dp do it again for the videos,
dwV04XuiWq4,2019 was definitely the year for the twins to win. Who knows what will happen for this year of 2020?,
dwV04XuiWq4,01:04:00 AM,
dwV04XuiWq4,So satisfying,
dwV04XuiWq4,1 like = 1 prayer for Coby to win another battle!,
dwV04XuiWq4,I watch in when it's 10 months old?,
dwV04XuiWq4,11:00 minutes cobys laugh,
dwV04XuiWq4,"Dude Perfect, Awesome ?",
dwV04XuiWq4,Do another one of these ?,
dwV04XuiWq4,Do a hide and seek battle at the DPHQ 2.....???,
dwV04XuiWq4,Here we come!,
dwV04XuiWq4,Learn a backflip in a video???,
dwV04XuiWq4,I love you guys you are  my favorite I really want to meet Tyler because it is funny when he acts like a rage monster,
dwV04XuiWq4,1:39 ha,
dwV04XuiWq4,Coby is cursed,
dwV04XuiWq4,Coby 43 loses and one win,
dwV04XuiWq4,Wow! Amazing!,
dwV04XuiWq4,I love your video’s my favorite guy is Coby!!!!,
dwV04XuiWq4,"Me: Watched Ty get out, skipped to another video",
dwV04XuiWq4,Can you give me a dude perfect party shirts,
dwV04XuiWq4,Do school stereotypes!,
dwV04XuiWq4,The Know it all/Nerd,
dwV04XuiWq4,Bully,
dwV04XuiWq4,Teachers pet,
dwV04XuiWq4,watch all dp videos and count all of cory's 'let's gooo!!!'s,
dwV04XuiWq4,11:01 corys laugh lol,
dwV04XuiWq4,You dude are perfect ??,
dwV04XuiWq4,2:03 here we quack,
dwV04XuiWq4,5:30 Cory wanted a high five but didnt get one so started clapping!,
dwV04XuiWq4,I love the idea??,
dwV04XuiWq4,Here we Go!!,
dwV04XuiWq4,10:27 imagine he tripped on his own bat??,
dwV04XuiWq4,I love this beautiful sport,
dwV04XuiWq4,"3 Wins for Cory, where have I seen that, maybe it’s because of the unfortunate things he done on wheel unfortunate.",
dwV04XuiWq4,Love from Bangladesh ??,
dwV04XuiWq4,garett: start outside the brown circle,
dwV04XuiWq4,coby: ima going to go from in side the brown circle,
dwV04XuiWq4,I respect Tyler for FINALLY LOSING  a battle,
dwV04XuiWq4,"Crazy that it ended on the ice, cause in hockey 3 goals, in one game, by the same player, thats a hat trick!",
dwV04XuiWq4,"Wait wait, what happened to ""it is not honnor, but certainly my duty."" ",
dwV04XuiWq4,Like if u noticed it to,
dwV04XuiWq4,Team Coby is AWESOME but team cory  is just as great. AMAZING TWINS. They truly are amazing ??,
dwV04XuiWq4,"You,re amazing",
dwV04XuiWq4,Cory hits the ball out of the park ,
dwV04XuiWq4,Cory HoMe RuN,
dwV04XuiWq4,I asked my mom for dp merch and she said that dude perfect where nerds.,
dwV04XuiWq4,"Even though coby didn’t win, i think we can all agree making those field goals 3 in a row was very impressive",
dwV04XuiWq4,whoever edits these is amazing,
dwV04XuiWq4,To know that this was on my bday is pretty dope,
dwV04XuiWq4,0:02 that bird is gonna die by that 5G,
dwV04XuiWq4,Love you dude perfect,
dwV04XuiWq4,ALL TIME BATTLE WINS!!! ,
dwV04XuiWq4,Ty:17,
dwV04XuiWq4,Cor:8,
dwV04XuiWq4,Codes:7,
dwV04XuiWq4,4:42 LOL,
dwV04XuiWq4,i love that jacket that garrett had on in the video with the hockey. I’d actually buy that jacket tbh,
dwV04XuiWq4,9:17 gareets face????,
dwV04XuiWq4,Thank you Ty,
dwV04XuiWq4,This is the percentage that Coby won,
dwV04XuiWq4,|,
dwV04XuiWq4,\/,
dwV04XuiWq4,Thanks for using my bat lol,
dwV04XuiWq4,Nice to see you guys ! It's really joyful keep it up,
dwV04XuiWq4,This is my high school!! Prosper high school!!!’,
dwV04XuiWq4,LET'S SEE THAT ONE MORE TIME! 5:07,
dwV04XuiWq4,Coby has always been my favorite and my heart started racing when he was about to hit I just want him to win lol ?,
dwV04XuiWq4,Al you guys are sooo amazing!!,
dwV04XuiWq4,???????,
dwV04XuiWq4,guys I have so much fun to watch your video. well done,
dwV04XuiWq4,Sup?,
dwV04XuiWq4,is it just me or the 2nd challenge was harder than the final?,
dwV04XuiWq4,That’s at prosper where my dad went,
dwV04XuiWq4,"Can we get this straight, Garrett has won one of all of the all sports battles",
dwV04XuiWq4,2019 y alguien que hable español?,
dwV04XuiWq4,The intense builds up 10:52 ,
c-XiD3pigdQ,"Com direito a hino do Náutico em plena ilha do retiro, ainda conseguem tomar 2 gols em 1 minuto. Parabéns coisinha KKKKKKKKKKKKKKKK",
c-XiD3pigdQ,"Erro de Sander expulso e do goleiro  Poli saída errada. IMPERATRIZ jogou super bem , vamos parar de achar sempre que é demérito nosso e não exaltar o time adversário que foi valente , mais 5 min o Imperatriz virava o jogo.",
c-XiD3pigdQ,"Moro em Imperatriz e confesso q fiquei orgulhoso do meu time!  aqui é conhecido como o ""cavalo de aço""!",
c-XiD3pigdQ,É a pataaaaaaaaada do cavalo!,
c-XiD3pigdQ,???,
c-XiD3pigdQ,Esse time está na primeira divisão????,
c-XiD3pigdQ,Fala sério... ,
c-XiD3pigdQ,Quem lembra do cavalinho fantasma do rebaixamento?? O Sport não estará sozinho na corrida...,
c-XiD3pigdQ,Estamos ferrados... Parece aquele Sport que foi eliminado pelo Ferroviário do CE.,
c-XiD3pigdQ,Grande Kobayashi! Excelente jogador no Mecão ?? e ótimo treinador! Parabéns ao Imperatriz!,
c-XiD3pigdQ,"Cadê o povo que zuaram o CRB por perder pro imperatriz, que empatou esse jogo com o sport na ilha",
c-XiD3pigdQ,"O Guto não é culpado,tem que dá continuidade com o treinador.",
c-XiD3pigdQ,Aqui no Maranhão também tem futebol Caralhoooooooooooooo??,
c-XiD3pigdQ,VCS TEM QUE COLOCA NA CABEÇA QUE O CLUBE NÃO TEM DINHEIRO E VAI TE QUE SE FIRA COM ESTES JOGADORES QUE ATE FOI A DIRETORIA QUE CONTRATOU NÃO O TREINADOR. A SITUAÇÃO É ESTA.,
c-XiD3pigdQ,"Vamos vamos ? time de Guerreiros , si fosse qualquer time da serie A aos 40 do segundo tempo,  provavelmente não teria essa disposição do Imperatriz ????",
c-XiD3pigdQ,Times maranhenses sendo sempre um calo nos pés do popoti kkk,
c-XiD3pigdQ,O ixport impactou denovo foi??????????? sensacional,
c-XiD3pigdQ,Como vc ganhando por 2 x 0 leva dois gols no final cedendo empate?Essa zaga tá de brincadeira.,
c-XiD3pigdQ,Time do sport deveria sair de campo algemado! Só tem criminoso nesse time!,
c-XiD3pigdQ,"Bom eu, ficou um pouco triste com o futebol pernambucano. ",
c-XiD3pigdQ,"Pra mim o Náutico, está melhor no momento. Sport, sem dinheiro e Santa Cruz, sem jogador. Irei continuar torcendo por futebol do meu estado sempre mas todos os anos no cenário nacional é uma vergonha principalmente o Santa Cruz. Mas acredito que no Brasileiro, O Sport"" fica na Série A,  Náutico, deve subir e Santa Cruz, com esse time de hoje não sobe.",
c-XiD3pigdQ,É sério q só o Bahia bateu o imperatriz?,
c-XiD3pigdQ,"Que jogão, esse primeiro gol do cavalo é uma pintura da coletividade, o gol mais bonito do nordestao",
c-XiD3pigdQ,Eu torço pro Sport e moto em imperatriz e claro também torço pra imperatriz. Se o Sport almeja algo na série A pelo menos se manter lá tem que mudar muita coisa.,
c-XiD3pigdQ,Time de incompetentes Guto burro zaga uma merda  dois goleiros ruins infelizmente voltaremos á série B,
c-XiD3pigdQ,Entrosamento no primeiro gol do imperatriz,
c-XiD3pigdQ,"""Empataqui empatalá""",
c-XiD3pigdQ,2:37 KKKKKKKKKK,
c-XiD3pigdQ,Será que os salários estão em dia ? Sander claramente mas uma forçando sua expulsão.,
c-XiD3pigdQ,Alô galera rubro Negra quem quer contratar cezinha da um like,
c-XiD3pigdQ,4:01 A EXPRESSÂO DO GORDIOLA,
c-XiD3pigdQ,Mais com esse time meu sport ainda vai ser campeão! vamos meu  Leão,
c-XiD3pigdQ,Kkkkkkkkkkkkkkkkk,
c-XiD3pigdQ,"O campeão brasileiro de 87, só não disseram que foi série B, kkkkkkkkk. Ilusão mesmo...",
c-XiD3pigdQ,Michel Santana com muita emoção..... Gostando do estilo dele!!!,
c-XiD3pigdQ,Essa Narrador eu conheço da panorama esportiva homem e mostro na narração.,
c-XiD3pigdQ,O leão virou uma gatinha ?,
c-XiD3pigdQ,"Esse popoti vai descer ,pra segunda 2..  isso é o time principal  é? ??",
c-XiD3pigdQ,"Tá faltando a Portela agora, Beija Flor ???",
c-XiD3pigdQ,Empate com sabor de derrota!!!,
c-XiD3pigdQ,Com esse time vai ser saco de pancadas na série A.  O time que jogou a série B era melhor que esse ai o Sport não guanha de time da terceira ou quarta divisão imagina com os times da primeira como e que leva dois gous em dois minutos merecia era ter  perdido a partida pra aprender a joga bola,
c-XiD3pigdQ,"MEU CAVALO É DE AÇO, TEM QUE RESPEITAR PAPAI.",
c-XiD3pigdQ,Com esse timer rumo a série b,
c-XiD3pigdQ,Ja ta na hora do Guto pega vôo pq ta foda dois gols em tão pouco tempo vtmnc,
c-XiD3pigdQ,"Mano q raiva sempre empata mds , Sport na serie a vai dar muita dor de cabeça",
c-XiD3pigdQ,Pintou o lanterna da série A de 2020,
c-XiD3pigdQ,"Guto Ferreira está na mesma situação do ano passado, empatando achando que ta tudo bem. Vai cair se for eliminado no NE ou Coa do Brasil.",
c-XiD3pigdQ,"A zaga do Sport continua com os mesmos defeitos, não pode levantar uma bola na área que é perigo, isso se chama falta de treinamento  ou qualidade técnica, fora Guto, você está perdido",
c-XiD3pigdQ,Toma patada do cavalo de aco kkkkkkkkk,
c-XiD3pigdQ,Preferia o Sport de 2019,
c-XiD3pigdQ,Meu cavalo eh show papae....boa cavalo de aço...luataram ate o fim ..nao se deixaram abater msm perdendo por 2x0 fora lá brigaram e trouxeram empate ...??????,
c-XiD3pigdQ,Cavalo De aço,
c-XiD3pigdQ,O Imperatriz jogou bem demais e mereceu o empate,
c-XiD3pigdQ,Flamengo 87!,
c-XiD3pigdQ,Esse treinador não come o peixe da Quaresma aqui em Pernambuco não. Talvez nem vá p galo da madrugada.,
c-XiD3pigdQ,Sport precisa melhorar muito para disputar a série A.a culpa não é do treinador e sim dos jogadores ruins.este goleiro falhou é fraco.,
c-XiD3pigdQ,esse timedo sport é pior q time de pelada e esse treinador é um covarde,
c-XiD3pigdQ,o Sport está quebrado se não abrir o olho vai ser alvo de chacota na imprensa do Sul e o saco de pancada da série a,
c-XiD3pigdQ,A Mentalidade dos jogadores é a mentalidade do seu treinador. Empatar é bom?,
c-XiD3pigdQ,lovely stuff,
c-XiD3pigdQ,lovely stuff,
c-XiD3pigdQ,Goleiro do sport e uma meda e ninguém vê isso,
c-XiD3pigdQ,Ola galera quem estiver com corona virus da um link por favor ??????,
c-XiD3pigdQ,Ainda fala que é o melhor do nordeste kkkkkkkkk,
c-XiD3pigdQ,Esse goleiro frangueiro sport está sem goleiro,
c-XiD3pigdQ,Sander conseguiu dar o gol do empate pros cara,
c-XiD3pigdQ,"o sporte está uma negação, se continuar assim vai passar vergonha na série A do brasileiro",
c-XiD3pigdQ,Um forte candidato a saco de pancadas da primeira divisão.,
c-XiD3pigdQ,Meu imperatriz é gigante,
c-XiD3pigdQ,Este time do sport e horrível em se ñ cair tem que agradecer,
c-XiD3pigdQ,Sport nunca foi campeão de 87 mais sim o mengao viu. Esses times de Pernambuco são todos fracos de série C time de cabeça chata kkkk,
c-XiD3pigdQ,Só tem empate,
c-XiD3pigdQ,Nossa esse estadio sempre vazio .....,
c-XiD3pigdQ,Proxima parada serie b.....Leoa. ,
c-XiD3pigdQ,Salve inferno saudações alviverdes do coritiba ...império terror do sul,
c-XiD3pigdQ,"O popoti empatou com  Imperatriz kkkkkkkkkkk cuidado popoti, o próximo adversário e a Portela kkkkkkkkkkk tri tri tricolor",
c-XiD3pigdQ,Kkkkkk,
c-XiD3pigdQ,Goleiro ruim do caralho,
c-XiD3pigdQ,rapaz quem era Sport metia medo nos times grandes do Sul agora os times do norte com todo respeito chega na ilha e humilha o leão,
c-XiD3pigdQ,Barcelona? Ah não é o Imperatriz hihihi,
c-XiD3pigdQ,Respeita o Imperatriz... cavalo de aço ???,
c-XiD3pigdQ,Eu já falei e repito... Luan Poli e Mailson São goleiros pra ficar no banco! O Sport contratou o melhor goleiro da série B! É só da uma chance pro cara!,
c-XiD3pigdQ,"Esse goleiro do Imperatriz é ruim hein, o bicho parece que tem medo da bola, no primeiro gol se abaixou. ?????",
c-XiD3pigdQ,Nem goleiro de pelada faz uma merda dessa,
c-XiD3pigdQ,Luan Poli peloamor,
c-XiD3pigdQ,Eu sou rubro negro e confesso que o sport ta uma merda esse goleirinho é uma decepção não merece ser titular,
c-XiD3pigdQ,Orgulho de ver vc jogar cesinha além de fazer dois gols na cachorra de peruca e um torcedor do santa cruz desde criança. Colega de infância que vc tenha muito sucesso no Imperatriz meu amigo.???,
c-XiD3pigdQ,Copa do Nordeste é massa demais,
c-XiD3pigdQ,"Cavalo deu-lhe uma tremenda patada..... Imperatriz foi guerreiro,mesmo jogando fora vem desvantagem até os minutos finais, nao desistiu!! O elenco tá de parabéns!!!",
c-XiD3pigdQ,"Sou Sport mas q time horrível n tem confiança nem com 2 x 0 no placar,lamentável (só comentei agr pq meu celular tava quebrado e hj ganhei um novo",
c-XiD3pigdQ,Eu tenho até pena desse time lixo na série a... Time safado do Caralho toma dois gols em um minuto...,
c-XiD3pigdQ,Postou de novo,
c-XiD3pigdQ,Eu quero é que o Sport suma kkk,
c-XiD3pigdQ,"Fica tisti não kkkkkkkkkkkk Olha que engraçado, na Ilha do Retiro contra o Cavalo o leãozinho foi amansado kkkkkkkkkkkkkkkkk",
c-XiD3pigdQ,vtnc Guto,
c-XiD3pigdQ,Sport subiu para distribuir pontos só isso.,
c-XiD3pigdQ,Y z,
c-XiD3pigdQ,Empate bobo,
c-XiD3pigdQ,"Popoti. ..a série A está se aproximando, visse bichin.   ?????",
c-XiD3pigdQ,Essa Copa do Nordeste que surpreende.,
c-XiD3pigdQ,Ai Guto barriga cadê teu time e uma vergonha eu venho dizendo o time e ruim este.e o pior time que o sport já montou. Não vai ganha nada a sempre a e perde um clássico e não vai demora .,
c-XiD3pigdQ,O popoti o teu lugar e na B,
c-XiD3pigdQ,Se oriente não que contra o Brusque vai ser lapada viu.. Digo é nada. Time preguiçoso do carai,
c-XiD3pigdQ,Respeita carai..,
c-XiD3pigdQ,Aqui é Cavolo.,
c-XiD3pigdQ,Imperatriz,
c-XiD3pigdQ,Denilson gavião,
c-XiD3pigdQ,"Infelizmente meu Sport se apequenou, não bota mais medo em ninguém. Acabaram com o clube",
c-XiD3pigdQ,pega a patada,
c-XiD3pigdQ,Edição merda. O primeiro gol colocaram com a narração do replay.,
c-XiD3pigdQ,Pior que o Sport só o Jahia mesmo sendo eliminado para um time de serie D kkkkk,
c-XiD3pigdQ,#LampionsLeague,
c-XiD3pigdQ,Eita que o torcedor só quer resultado mas esquece que faltam jogadores para o time principal que não foram inscritos ainda. O time vai engrenar. O Guto subiu esse time e tem méritos. É um time novo e ja já vai acertar. Lembrem q o Sport tá quebrado e a culpa é mais da gestão do que do técnico. Torcedor parece q tem memória curta,
c-XiD3pigdQ,"Desse jeito quebra as aposta... uma merda dessa só faz empatar e em casa com os times ruins do Caralho, toma dois gols em um minuto do  Imperatriz pelo amor de Deus... isso é um time lixo!",
c-XiD3pigdQ,Vergonhoso Deus do céu Sport tá decadente empatando com time maranhense kkk like,
c-XiD3pigdQ,Porra e triste ver isso pó do time do sport não desencanto ainda porra da nem gosto de acisti o jogo mais só empata ?,
c-XiD3pigdQ,"Bando de idiotas...culpando só sander,  Nada aver!!! O time todo deu moleza, tava dois há zero!! E sem contar com ha sorte, e competência do imperatriz. E há falha do goleiro que tem que ser, perdoado também!",
c-XiD3pigdQ,Esse clube aí que diz que ganhou 87??,
c-XiD3pigdQ,Rapaz...kkkkkkk,
c-XiD3pigdQ,Empataqui empatala,
c-XiD3pigdQ,"Puta merda Sander, pra que isso? me diz, e outra, soco desnecessario o Luan foi dar na bola, sabia q tinha 2 jogadores em cima do jogador do Imperatriz, se o jogador do Imperatriz conseguisse cabeceiar, a cabecada seria fraca e daria para ele pegar!",
c-XiD3pigdQ,"Esse time só empata é? kkkkkkk Vermelho de luta, branco de paz! Aqui é Náutico!",
c-XiD3pigdQ,saída ridícula de polli e chico marcando o vento.,
c-XiD3pigdQ,"Sport, o time do empate ????",
c-XiD3pigdQ,???????????,
c-XiD3pigdQ,Vergonha msm é o Bambi do nordeste perder pra time de série D,
c-XiD3pigdQ,Imperatriz time valente ??,
c-XiD3pigdQ,"Jogadores bons, mas não respeitam o time que jogam só o ""bicho"" deles, ficou claro que foi panelinha, mas esse time vai dar a volta por cima quando trocarem o técnico...Contra o Ferroviário o presidente era Arnaldo Barros ai tinha razão de entregar o resultado mas agora não, o elenco está em dia com os salários jogadores mercenários...",
c-XiD3pigdQ,"O coice é bruto, é patada do cavalo no ispó",
c-XiD3pigdQ,"Time bosta a culpa não e do Guto, não faz milagre, vamos cair",
c-XiD3pigdQ,"Vocês reclama demais, ainda tem jogo",
c-XiD3pigdQ,GUTO tem que ser DEMITIDO! Aliás já passou da hora!,
c-XiD3pigdQ,Popot chacota do nordeste ???,
c-XiD3pigdQ,Esse elenco do Sport só empata KKKKKKKKKKKK ACHO É POUCO!,
c-XiD3pigdQ,O Maior saco de pancadas da série A !!!,
c-XiD3pigdQ,Com essa zaga fica difícil #contrata cezinha,
c-XiD3pigdQ,Goleiro saiu mal,
c-XiD3pigdQ,Time do satanás pra empatar vai ti peste,
c-XiD3pigdQ,PARABÉNS SPORT ????????,
c-XiD3pigdQ,Esse é o favorito q os popotino falavam q vai ganhar a copa do nordeste? Popoti minha piada e você!,
c-XiD3pigdQ,sport menor de pernambuco,
c-XiD3pigdQ,Sport time lixo,
c-XiD3pigdQ,Vasco,
c-XiD3pigdQ,O jogo foi uma bosta.,
c-XiD3pigdQ,Timeco fraco esse das rubronecas,
c-XiD3pigdQ,Os times daqui do nordeste só conseguem ganhar títulos de campeonatos locais.,
c-XiD3pigdQ,"Em campeonatos nacionais são apenas coadjuvantes, ""arraias miúdas"".",
c-XiD3pigdQ,Torcer  prá time ruim é assim mesmo.,
c-XiD3pigdQ,Imperatriz tá fazendo raiva na copa do nordeste,
c-XiD3pigdQ,"Uma vergonha, esses goleiros da base do sport não sabem sair do gol.",
c-XiD3pigdQ,??,
c-XiD3pigdQ,?,
c-XiD3pigdQ,o Sport esta d brincadeira 2020 continua empatando fora guto ,
I3OIbbuZ1XE,"""How are you doing Cynthia?""",
I3OIbbuZ1XE,"""I feel the burn""",
I3OIbbuZ1XE,"""Yeah me too""",
I3OIbbuZ1XE,Me: I've started feeling the burn at warmup lol.,
I3OIbbuZ1XE,the girl in the blue is honestly me in pe class.,
I3OIbbuZ1XE,Whenever high knees are in the warmup YOU KNOW it’s gonna be a tough workout ?,
I3OIbbuZ1XE,Brittany girl you were WAY too modified XD That's like someone smoked weed and decided to workout lol.,
I3OIbbuZ1XE,Love sweating with you three! A rewarding 25 minutes. Excited to see what you come up with next Lita!,
I3OIbbuZ1XE,The warm up was a circuit on its own!,
I3OIbbuZ1XE,in my mind,
I3OIbbuZ1XE,Blue girl “oh...oh wait what...what are we doing...ok we’ll ummmm I’ll just  smile and try to fit in,
I3OIbbuZ1XE,"Not gonna lie, you're not gonna burn massive calories if you're the girl in blue... gotta exercise like the other two and you'll be reaping the benefits :D",
I3OIbbuZ1XE,workout isn't workout without Anna ....,
I3OIbbuZ1XE,we miss you Anna,
I3OIbbuZ1XE,I’m so doing this workout tomorrow. My girl in the blue makes me want to sleep.,
I3OIbbuZ1XE,Please make some 1 hour hiit workouts without weights!.,
I3OIbbuZ1XE,This was such a good workout! I did it today and was DRENCHED!,
I3OIbbuZ1XE,"Please can you’all post the calories burn in each workout, that will be very helpful. Thanks",
I3OIbbuZ1XE,"Love this workout!! Lita was a great instructor! Fast paced, but she still clearly explained all the moves.",
I3OIbbuZ1XE,"great class, i gonna keep up for this everyday!",
I3OIbbuZ1XE,I'll do it tomorrow for sure!,
I3OIbbuZ1XE,"AWESOME, needed that, THANK YOU ?!",
I3OIbbuZ1XE,please bring back Lita. something about her energy motivates me to keep going with the workout!,
I3OIbbuZ1XE,This workout was amazing for a LISS Cardio day!!!,
I3OIbbuZ1XE,"I like it, thanks ",
I3OIbbuZ1XE,for trainings that don't have equipment,
I3OIbbuZ1XE,I can do this workout today instead of my Jillian Michael's DVD! ??,
I3OIbbuZ1XE,This workout is intense also it helps me with mine strength that I need,
I3OIbbuZ1XE,"Yes, some of us are recuperating from injuries / surgeries and need some LIGHT form of exercise. Thanks for the ""modifications"" option.",
I3OIbbuZ1XE,Amazing work out! Finally an instructor who sweats as much as I do!,
I3OIbbuZ1XE,This was a great workout! Love the ladies’ outfits,
I3OIbbuZ1XE,Love this workout!  Love the difference combinations!!,
I3OIbbuZ1XE,"really like the trainer and the crew, very doable exercises, just too much squats and very similar exercises. but i really liked the duration of each part. thanks!!",
I3OIbbuZ1XE,"Great workout, I was dripping sweat at the end!",
I3OIbbuZ1XE,Thank you for the amazing workout .?,
I3OIbbuZ1XE,Love from India ?,
I3OIbbuZ1XE,Thank you so much pop sugar fitness I am trying to currently lose weight and so far I have lost 3kgs all thx to your channel than you so much!,
I3OIbbuZ1XE,Can't wait to try this with the new 20min workout they just uploaded,
I3OIbbuZ1XE,Sweat it out! It’s an easy but very intense workout.. I feel so energetic after that. Thumbs up!,
I3OIbbuZ1XE,This workout was amazing it works the legs like crazy but in the end it is worth it?,
I3OIbbuZ1XE,i love lita lewis’ self hiit videos and 2 of the 4 have been the main videos i’ve kept in my weekly rotation and i’m so glad i’ve found another workout led by her to throw in there,
