video_id,Comments
fBZcZuImlDw,The beginning broke my heart. Poor baby <3
fBZcZuImlDw,How can one person do such a horrible thing to such a innocent cute being? I cant even comprehend. I want to kill anyone who has hurt any animal
fBZcZuImlDw,Thank you so much ? angeli ????? for Save this dog ??
fBZcZuImlDw,You are an angel thank u for saving this dog I can’t imagine who would of done this ?
fBZcZuImlDw,Err:508
fBZcZuImlDw,"Can u help , my german shepherd is suffering from regular fits. I stay in uphills in uttarakhand. No medical facilities are available even the doctor told they can't do anything. We don't want to loose our dog and we can't see him in pain. , Please help if u have some remedy. God bless u all, u guys are doing amazing job. My contact is 8285751008. I can share pics and medicines which are in use up to date. Thnx in advance.."
fBZcZuImlDw,How I got my cat Fifi: Well I wound her on the street she was covered in blood she was ran over... And mistreated so I took her in and she loves me now ;D
fBZcZuImlDw,No emoji can express my feeling
fBZcZuImlDw,I find myself in tears when I see such situations
fBZcZuImlDw,I thought the neck was broken
fBZcZuImlDw,Hope this dog will always save
fBZcZuImlDw,Omg I LOVE DOGS AND YOUR CHANNEL you do so much to help animals and I wish I could too
fBZcZuImlDw,Thank you so much for all you do
fBZcZuImlDw,This people are amazing they love dogs
fBZcZuImlDw,Like they love their loved ones..
fBZcZuImlDw,I'm crying now I'm sad to this dog or puppy ??????
fBZcZuImlDw,May u all get the blessing of God to continue doing such good deeds ??
fBZcZuImlDw,Like of u accept this
fBZcZuImlDw,Omg I thought maybe it was just paint there because there was so much and when I saw it wasn’t I broke into tears ????
fBZcZuImlDw,Thank you guys... Really really thank you. From my deep of my heart i say it. Hope puppy always health so do her siblings and mother
fBZcZuImlDw,Heartbreaking to watch. Thank you for saving the poor puppy
fBZcZuImlDw,THANK you y'all are resuce people and this child/dog could have gone to heaven and you saved her <3 thank you
fBZcZuImlDw,THANK YOU GUYS THANK YOU GOD BLESS YOU GUYS
fBZcZuImlDw,??????????????
fBZcZuImlDw,thank you very very much???
fBZcZuImlDw,God bless you???????
fBZcZuImlDw,You guys are doing  great work !! Seriously you guys are like god
fBZcZuImlDw,"Oh, Deus!? Obrigada por salvarem mais essas vidinhas!??????????"
fBZcZuImlDw,"Pleaseeee pleaseeeee they haven't stop to dooo the correct, don't forget it to help the little puppiessssssss this people need the heaven?????"
fBZcZuImlDw,after amazing km daily Im to sceptical to be happy about the recovery but good job if this isnt set up
fBZcZuImlDw,Love you so much!!! I wish there were more people in this world like you guys!!!
fBZcZuImlDw,Thank you so much for animal aid ????
fBZcZuImlDw,im crying to see this video god bless animal rescue india?
fBZcZuImlDw,"I really must say, the vets and caregivers in these videos are really passionate, and very talented at their craft!!!! Wish there were vets like this in TRINIDAD"
fBZcZuImlDw,"Salute sir, speech less"
fBZcZuImlDw,???????!
fBZcZuImlDw,Much love and thank you
fBZcZuImlDw,"Animal aid congratulations beatiful , fantastic"
fBZcZuImlDw,You are all amazing....thank you
fBZcZuImlDw,So sad???so so happy you guys saved her!
fBZcZuImlDw,Essas pessoas são incríveis ??????
fBZcZuImlDw,OMG I'm in pian
fBZcZuImlDw,Im so glad its nit dead because that im my dog
fBZcZuImlDw,Todos:
fBZcZuImlDw,Realmente todos:
fBZcZuImlDw,"ABSOLUTAMENTE TODO EL FUCKING UNIVERSO:  ""Lo único que no tiene solución en la vida es la mue.r..t..."""
fBZcZuImlDw,U people r the living Gods ?
fBZcZuImlDw,You are all angels????????????????
fBZcZuImlDw,Infinite greatness
fBZcZuImlDw,Good job my dear i sad.
fBZcZuImlDw,????????
fBZcZuImlDw,I love dogs and i love safing doogs
fBZcZuImlDw,Guys.. you are great..???
fBZcZuImlDw,Absolutely ??????what u do
fBZcZuImlDw,Respect love care ur animal or pet becoz they're  came to earth before human being we came at last ???
fBZcZuImlDw,Look what they did to that poor dog ? it couldn’t walk and know look at jellybean she can walk all because of those amazing ? people
fBZcZuImlDw,This is so sad?????
fBZcZuImlDw,Pls drive carefully?
fBZcZuImlDw,"Oh, the ketchup is pink, amazing."
fBZcZuImlDw,I'm going to be there want I was 34 year old I'm going to help this dog or puppy!
fBZcZuImlDw,Animal.....???????
fBZcZuImlDw,??????????????
fBZcZuImlDw,Breaks my hear. ??????????????????????????
fBZcZuImlDw,"I want to help animal and want to join animal aid, how can i join? Plz tell me"
fBZcZuImlDw,????
fBZcZuImlDw,Oh my gosh.?????
fBZcZuImlDw,Stop making me cry
fBZcZuImlDw,you are all strong beacause its the music which makes u cryin
fBZcZuImlDw,It's so sad and bloody
fBZcZuImlDw,????
fBZcZuImlDw,You guy are hero!
fBZcZuImlDw,?
fBZcZuImlDw,Angels really do exist...
fBZcZuImlDw,?????????????
fBZcZuImlDw,Hats off
fBZcZuImlDw,Dog Lovilavi dog aaaaa
fBZcZuImlDw,Ayer y hoy estaba llorando que PESAR??
fBZcZuImlDw,Parabéns
fBZcZuImlDw,Maravilloso
fBZcZuImlDw,"We say dogs are men's best friend , but when our best  friends need help , we just ignore them . We are not alone on this planet remember it . We are lucky to have dogs with us on earth. You guys are amazing . ?"
fBZcZuImlDw,I have never seen god..... Neither believe in them. But bro you people kya bolu me aaplog ke baare me.....
fBZcZuImlDw,Graças a deus
fBZcZuImlDw,sorry but i can't donate because i don't have a bank card but if it was more i would donate mili bol
fBZcZuImlDw,Que Dios derrame muchas bendiciones para estas personas
fBZcZuImlDw,????
fBZcZuImlDw,Great
fBZcZuImlDw,#shubhrasubodhbhatnagar
fBZcZuImlDw,São estou vc viu
fBZcZuImlDw,?? ???????? ?????????? ? ??? ????? ??????????????????? ??????? ??? ??????? ?????? ????!!!!
fBZcZuImlDw,U guys are doing great work
fBZcZuImlDw,They are amazing people!!! ??????
fBZcZuImlDw,I am DVM in Poland and I am very impressed for their hard work! 
fBZcZuImlDw,"Wonderful job, congratulations! ???"
fBZcZuImlDw,You are great to help like this animals
fBZcZuImlDw,Awwww poor thing ?I feel so bad for him/her :(
fBZcZuImlDw,I’m not crying my eyes are just sweaty...
fBZcZuImlDw,"God bless u guies, why cant we have more people like u guies on this planet. Is that so much to ask"
fBZcZuImlDw,"Heart touching video guys. Watching this with a heavy heart because I tried saving a pup from a similar situation and he didn't survive. We tried our best and still the doctors told us, the pup won't make even after being in ICU for 5 days. I encourage people to spare 30mins of their time if they find something like this. When you contact any NGO they will send an ambulance if you don't have a vehicle to carry the injured animal."
fBZcZuImlDw,I’m bled jelly bean is okey
fBZcZuImlDw,Thankyou guys for your valuable love towards animals
fBZcZuImlDw,Omg....So Good Mans.Hopefully God protect you and Family.??
fBZcZuImlDw,I crying about puppy save!!! LIKE THIS VIDEO
fBZcZuImlDw,"Such a Beautiful Dog ? Thank you all so much for saving her, there are a lot of Abusers and People not willing to help an injured Animal in India,"
fBZcZuImlDw,I really hope your Rescue Team get more recognised by the World ?
fBZcZuImlDw,can you see how the jellybean's mom how happy is?? aww it's so priceless ?
fBZcZuImlDw,"Just donated, thank you for helping these angels who no one else would ?"
fBZcZuImlDw,Love you animal aid ?
fBZcZuImlDw,Me derrite y me destroza el corazón y el alma ver a los animales así 
fBZcZuImlDw,Gracias a Dios hay gente aún como ustedes 
fBZcZuImlDw,Gracias ANIMAL AID?
fBZcZuImlDw,Please drive safe.  We humans are responsible for that
fBZcZuImlDw,Aww this is so so sad I can’t explain but I’m very happy he’s doing better ????????
fBZcZuImlDw,"I can't donate but the most I can do it like sub, Bell, comment, share,"
fBZcZuImlDw,God is love
fBZcZuImlDw,Bhai bhot accha work kyea hai tu ne.
fBZcZuImlDw,How can you dislike something like that?
fBZcZuImlDw,Omg... People are so different some are cruel...and some are angel... but how the puppy was in that condition does anyone have any idea?
fBZcZuImlDw,Gad help us
fBZcZuImlDw,O meu também por favor
fBZcZuImlDw,Mei WUTZ ??du schaffst das ???? ist das lieb danke ?
fBZcZuImlDw,"Thank you for saving her life ??. At the end, were they in a shelter or do they continue to stay in the streets?"
fBZcZuImlDw,These people are heaven for animal in this hell world
fBZcZuImlDw,You know when I get a job I want this one because I love dogs DONATE TO THEM
fBZcZuImlDw,So heartbreaking at first but heart warming at the end
fBZcZuImlDw,"The person who hit her should be left in the same condition. If yes , hit a like."
fBZcZuImlDw,Hatsoff to you guys...God bless you???
fBZcZuImlDw,0:54 did a tear just dropped from the puppy?
fBZcZuImlDw,You guys are saints! I'm glad she turned out fine
fBZcZuImlDw,Such a cute little fellow so cute
fBZcZuImlDw,Beautiful ending.
fBZcZuImlDw,Love animals... really you all have a gd heart ...gd job guys...
fBZcZuImlDw,wen im 2nd time seeing dis vi very crying
fBZcZuImlDw,"Omg,?"
fBZcZuImlDw,?????????? Thank you!!!!!
fBZcZuImlDw,With this work just tell us how n where we can donate for your team
fBZcZuImlDw,No ? wee
fBZcZuImlDw,You guys are truly amazing
fBZcZuImlDw,I love this people ??
fBZcZuImlDw,Davonna LOVE??????
fBZcZuImlDw,God bless you
fBZcZuImlDw,God bless you
fBZcZuImlDw,Vcs são anjos maravilhosos! Obrigada por existirem! ???????????
fBZcZuImlDw,??????
fBZcZuImlDw,??
fBZcZuImlDw,God bless you all
fBZcZuImlDw,You are amazing !!!!!
fBZcZuImlDw,Wants to join with u can i ???
fBZcZuImlDw,Thanks bro
fBZcZuImlDw,No lie looks like they did his because look.
fBZcZuImlDw,1. They filmed it before rescuing.
fBZcZuImlDw,???? ?????? ???????????
fBZcZuImlDw,"Very nice job you had done Animal aid team, we don't have words for your appreciation.....salute to you"
fBZcZuImlDw,THESE PEOPLE ARE HEROES
fBZcZuImlDw,Please tell us your number 
fBZcZuImlDw,I have found one dog 
fBZcZuImlDw,Whose 2 legs r injured
fBZcZuImlDw,I was heartbroken to see this I love dogs ?
fBZcZuImlDw,So sweet ??
fBZcZuImlDw,awwwww!!!
fBZcZuImlDw,Hod bless you .
fBZcZuImlDw,You guys are god ??????????????????
fBZcZuImlDw,Well my dog dead :/
fBZcZuImlDw,?????????????????
fBZcZuImlDw,How can we donate???
fBZcZuImlDw,The poor little puppy needs help for a person to rescue a puppy
fBZcZuImlDw,oh.. my... god
fBZcZuImlDw,I’m glad this puppy is alright.... the color of the blood on the ground was bizarre
fBZcZuImlDw,Is this animal aid team available in bhubaneswar?
fBZcZuImlDw,Bhai aap log jo kam krte ho n sayd hi usko krne ki koi sochta hoga. May God fullfill your all wishes ???
fBZcZuImlDw,Thanks
fBZcZuImlDw,????????
fBZcZuImlDw,I thing was how was the dog All bloddy then its BAM its fine no blood and no cuts?
fBZcZuImlDw,?
fBZcZuImlDw,God will bless you very much ???????????????????????????? very much good work
fBZcZuImlDw,Plzzz mjhe is rescue team ka hissa BnA lijiye
fBZcZuImlDw,Omg?????????
fBZcZuImlDw,It’s disgusting that people would hit and abuse adorable puppies these people are amazing for rescuing that dog and others
fBZcZuImlDw,??
fBZcZuImlDw,?
fBZcZuImlDw,I thought she was dead
fBZcZuImlDw,Jisne takkar maari woh bhi aise hi marega road pr...or usko koi utthaane waala bhi naseeb nhi hoga.. joh jaanwar ke saath jaisa krega khuda usse bhi battar saza dega usko..amen
fBZcZuImlDw,You are wonderful people.
fBZcZuImlDw,Chudak joj moje srdce dp? chudak ????????
fBZcZuImlDw,Omg
fBZcZuImlDw,Que lindo o trabalho de vcs??????
fBZcZuImlDw,"i think if the dog got hit this hard it would die or maybe this is just a one in 1,000,000"
fBZcZuImlDw,Seriously How can someone dislike this video
fBZcZuImlDw,Gracia RecatistA gente linda de corazón pobre perrito grcia gracia gracia mucha gracia mil grcia
fBZcZuImlDw,U ppl  or  God given  gifts  us  brothers ND  sister's  God bless  uh  guy's
fBZcZuImlDw,Bello lo que asen que humanidad mas linda dios los bendiga para segir ayudando a esos animalitos
fBZcZuImlDw,That blood looks so fake- but its Also adorable. So imma like either way
fBZcZuImlDw,Allah is great and murciful so His angels who works day and night to rescue the creatures of Allah be blessed the whole.whole team of animal India and imagine not only pray for donations but for your good health and properity and may you have Inshallah one day a mordden vat as the HQ in Mumbai you realy deserve it.
fBZcZuImlDw,"Guys this is the first time I saw your video though whatever you are doing is incredible ,  we can believe that humanity still exists"
fBZcZuImlDw,They should get a award for helping animals this is so sad to watch such nice people love the vidoe ??????????? so heart touchinbg
fBZcZuImlDw,Bravissimo
fBZcZuImlDw,Great Work ??..
fBZcZuImlDw,I can't thank you enough
fBZcZuImlDw,To those people who put that many dilikes I hope a dog poops on your head btw I ? (cried)
fBZcZuImlDw,The thing you do for these puppies and dogs just make me want to cry ?
fBZcZuImlDw,"????? ????????????? ????!  ????? ??? ??????? ?? ?????, ?????? ??????? ?????? ????????? ?? ?????????? ???????."
fBZcZuImlDw,"??????? ???, ?????? ???? ?? ???????? ???????? !"
fBZcZuImlDw,12k like 32 dislike the disliker is a devil
fBZcZuImlDw,"Never buy pets, adopt them."
fBZcZuImlDw,????? AMO MUITO O TRABALHO DE VOCÊS ????????
fBZcZuImlDw,?vi adoro
fBZcZuImlDw,You're God really great job huge respect i never donate my money but to you guys i will surely donate
fBZcZuImlDw,We cannot throw rubbish in puppy we will hurt do them
fBZcZuImlDw,It just hurts me so much that the people in this world is so cruel and I can’t do anything about ??
fBZcZuImlDw,"??????? ???, ?????? ????!!! ???????, ?????????? ???, ????? ? ???????!!!"
fBZcZuImlDw,U guys are just amazing!?great job y'all!! I'm really glad she got well!
fBZcZuImlDw,So glad everyone's reunited and Jellybean's okay! She's such an angel <333 Look at those tails go! :D
fBZcZuImlDw,Bahut aachha kam kare rahe ho bhai aap sabhi
fBZcZuImlDw,"??? ??? ??? ????,??? ?? ??? ?? ??? ? ?? ??? ??? ?? ????? ???,??? ? ???? ??? ?? ???? ?? ???,??? ? ??????,?????? ??? ?? ???? ????????,??? ???? ???? ???? ? ???? ????,? ?? ?????"
fBZcZuImlDw,This is the best video I ever thought!
fBZcZuImlDw,Thanks for saving him just to watch this im so happy!
fBZcZuImlDw,That thumbnail was sickening..poor little baby. 
fBZcZuImlDw,"(I'm lucky I can stomach that type of stuff, might of thrown up otherwise.)"
fBZcZuImlDw,"I'm crying while starting the video?.am happy at video ending, little ? was cured God may bless her.love you all guys who are supported for poor ???"
fBZcZuImlDw,I can't do this week or not this week is sad to a puppy or dog die in a car its the car :(
fBZcZuImlDw,"??????,  ??? ???? ????? ????."
fBZcZuImlDw,whoever hit that dog YOU ARE DEAD
fBZcZuImlDw,You are great
fBZcZuImlDw,This is my ???? India Jai Hind?
fBZcZuImlDw,??????
fBZcZuImlDw,Love you guyzzz
fBZcZuImlDw,Omg 
fBZcZuImlDw,I just couldn’t believe what I was looking at it was just to sad to see a dog that badly hurt but thanks to god he is ok
fBZcZuImlDw,"She is survivor ,strong ?? brave girl "
fBZcZuImlDw,I feel like I want to join with you people
fBZcZuImlDw,Everytime i travel i see a lot of dead bodies of dogs on road's ???
fBZcZuImlDw,One of the highest valued people ever lived on Earth - animal aid Unlimited ? Forever
fBZcZuImlDw,"If I was a billionaire, I’d be the fastest person to go bankrupt giving them all the money they need for those poor animals ???"
fBZcZuImlDw,This is amazing ??????God bless you guys
fBZcZuImlDw,The true heroes in real life!??
fBZcZuImlDw,Breaks my heart-thank God 4 angels like u guys?????
fBZcZuImlDw,"They poor precious furbie?, and then, Jelly Bean is touched by Angels?? The love the mother was giving was incredible, and those tails were speed wagging?? I hope that they do not get seperated. Thankyou for saving her?"
fBZcZuImlDw,0:28 do you think the gunshot was from somebody who hurt the doggo?
fBZcZuImlDw,Thanks for saving Jellybean! God bless you. I love all what you guys do.  We need more people like you????
fBZcZuImlDw,When i will start earning i will donate you guys for sure.. ?
fBZcZuImlDw,God Bless You Guys??
fBZcZuImlDw,Bro.. I can't see their pain...i m about to cry .... salute to u all for Ur great survice (not from humans but from these little creatures)
fBZcZuImlDw,"It's really painful to see ,,how humans can be so cruel with these Innocent animals???.."
fBZcZuImlDw,"Thanks to these guysss, who are really doing great work"
fBZcZuImlDw,I'm sososoooooooo pity for this poor liitle dog.But I'm gladful that you found it and took care of it.May God bless y'all.
fBZcZuImlDw,You people are so so good. You are the representatives of God on Earth. With huge respect ???
fBZcZuImlDw,thank you so much?
fBZcZuImlDw,Love to u guys...
fBZcZuImlDw,Love u all heros..?
fBZcZuImlDw,Bless u kind souls..bless u all..?????
fBZcZuImlDw,"??????? ??? , ?? ??????...!"
fBZcZuImlDw,I love watching you guys save these animals. #HeartWarming
fBZcZuImlDw,Oof Oof this was a really bad injury.
fBZcZuImlDw,Thats the human I love
fBZcZuImlDw,Great job guys ??
fBZcZuImlDw,Great bro...
fBZcZuImlDw,You are an angle ??????????????god bless you
fBZcZuImlDw,i'm so sad
fBZcZuImlDw,??
fBZcZuImlDw,Please open help for bengaluru
fBZcZuImlDw,What happened
fBZcZuImlDw,Do you guys work in Kolkata? Do you have any contact number? Reply please.
fBZcZuImlDw,D person who did this has reserved a seat in hell already ?
fBZcZuImlDw,?
fBZcZuImlDw,"I can stop crying, it hurts to see a dog in such condition"
fBZcZuImlDw,?
fBZcZuImlDw,Grazie mille cara gente ??
fBZcZuImlDw,Question . Do they keep the animals with them until they are adopted ? Or what happens after the animals recover ?
fBZcZuImlDw,???   ????????
fBZcZuImlDw,??
fBZcZuImlDw,stakas hunden ?
fBZcZuImlDw,????
fBZcZuImlDw,Kaise log hai joh in masum janwar ko mardeta hai .Bhai you are doing such a great work aaj bhi is duniya me insaanit. Naam ki cheez hai.Head off to you sir
fBZcZuImlDw,Graças á Deus.   Riquezas de Deus
fBZcZuImlDw,Aap duniya ka sabse accha kaam kr rhe ?
fBZcZuImlDw,Dilse like
fBZcZuImlDw,Uske maa ki chut bhosdike madarchod Behekaluada jesne usee puppy ko hit kiya this make me cry ? It hurts all lot man
fBZcZuImlDw,???? ?? ???? ?? ?????? ????? ???
fBZcZuImlDw,??????
fBZcZuImlDw,Plz drive carefully bro plz Saab log animals ke help Kea kro Unko Mara mate kro ????
fBZcZuImlDw,My heart is cry ing  lekin ap log a ya bacha ya to main khusi seh ruta he ham .
fBZcZuImlDw,OMG
fBZcZuImlDw,Good morning Hii Hello very nice like ??
fBZcZuImlDw,????
fBZcZuImlDw,"Ainda tiveram 5.6m disks ,demônios"
fBZcZuImlDw,"I can’t stop crying,who would do such thing to a poor dog in so much pain I’m just glad that she’s ok and that THESE PEOPLE ARE TRUE REAL LIFE KIND CARING HEROS"
fBZcZuImlDw,???????????????????
fBZcZuImlDw,Godbless
fBZcZuImlDw,???? God bless you all
fBZcZuImlDw,Ap log duniya ka sabsy acha kaam krty  ho
fBZcZuImlDw,??????
fBZcZuImlDw,they look like my dogs but they got lost and we kept searching but didn't find them
fBZcZuImlDw,I don't think this type of video should be dislike
fBZcZuImlDw,We all are getting inspiration from this type of video ?
fBZcZuImlDw,Keep inspiring us
fBZcZuImlDw,Keep doing this?
fBZcZuImlDw,Allah is tessting..us tht how kind we r.....he knows best....
fBZcZuImlDw,"My dog is dead bat im realy sad in my dog,,, ?????"
fBZcZuImlDw,???
fBZcZuImlDw,Love u dog
fBZcZuImlDw,OMG 5.6k dislike     why?
fBZcZuImlDw,yours like angels
fBZcZuImlDw,You guys are real avengers .
fBZcZuImlDw,Good...
fBZcZuImlDw,???????????thanku so much
fBZcZuImlDw,Angels.
fBZcZuImlDw,"Hard to watch, i love dogs. God bless you!"
fBZcZuImlDw,Never give up HOPE ?because MIRACLES will come ? GOD always here with us and send Angels ?to save Lives ???????Thank you? You guys are Angels in this Earth ??
fBZcZuImlDw,ALLAH bless you for rescuing these Angels
fBZcZuImlDw,Ye log Sach ke hero Hai yaa
fBZcZuImlDw,Great
fBZcZuImlDw,"?????? ?????,  ? ?? ???????????? ???? ? ????? ????????? ??? ????? ????????? ??????? ??????? ??????? ??????? ????? ?????? ???????,??? ??? ??? ???????? ? ?????? ??? ?????! ??? ???? ?? ????? ???? ?????? ????,  ?? ??? ??? ????????! ??????? ????? ????? ?????? , ????? ??? ? ???? ????? ??????,????? ????????? ??????? ?????"
fBZcZuImlDw,Love to watch their moving tail ?
fBZcZuImlDw,who in the WORLD would almost murder an innocent puppy??
fBZcZuImlDw,when they say a real man doesn't cry....send this video... priceless people... priceless help.. speechless for your kind act????????????
fBZcZuImlDw,You are the angels on earth... thank you very much!
fBZcZuImlDw,God is on earth also
fBZcZuImlDw,You are really the HOPE; BEST PEOPLE IN THE WORLD ARE LIKE YOU
fBZcZuImlDw,Omg thanks for saved that little cute puppy <3
fBZcZuImlDw,"The guy that hit that dog,"
fBZcZuImlDw,How to make india a better place
fBZcZuImlDw,Some animal lovers see animals that are covered in blood in a video...
fBZcZuImlDw,They dislikes cause of being offended.
fBZcZuImlDw,I want to join you guys ???best of luck ??
fBZcZuImlDw,Did anyone think that blood was not blood?
fBZcZuImlDw,???????
fBZcZuImlDw,??????????
fBZcZuImlDw,No me alcansa las  palabras para decirte gracias por lo que haces por los animales  son un ser maravilloso tenes un corazon de oro ? gracias ?
fBZcZuImlDw,God Bless your loving hearts for saving  and helping the innocent fur babies. Love rules.
fBZcZuImlDw,Idk who are these 5.6k people disliking the video
fBZcZuImlDw,When he picked her up I literally cried.
fBZcZuImlDw,My 11 year old sister LOVES animals and she was crying until she fell asleep
fBZcZuImlDw,Omg I was crying so hard that I almost sceamed and I'm still crying!!??????
fBZcZuImlDw,"God Bless You, I hope lots of people will donate, u give your time & heart for these homeless, hurt animals. I have & will again."
fBZcZuImlDw,Can we find whoever got this dog and give them 50 concussions
fBZcZuImlDw,Omg what a recovery. Bless everyone who saved Jellybean so adorable. Thank you and may God bless all of you. Wonderful job!!!!!!
fBZcZuImlDw,Thank you for saving this pup. My heart goes out to you all!
fBZcZuImlDw,What u guys do is just an incredible act of kindness and god thanks you for it!
fBZcZuImlDw,After this Yes I saw Angel's in real life! ?? God bless you Animal Aid and Thank you ?
fBZcZuImlDw,Omg god bless you hundred times
fBZcZuImlDw,Watching your videos make me cry..and every second of it I just thanks to you for what u r doing. May god bless you all.
fBZcZuImlDw,Awwww soooo cute??????????I’m so glad iv got you peeps in this world xx
fBZcZuImlDw,God bless you!!! ????
fBZcZuImlDw,You remind me of Jellybeans now
fBZcZuImlDw,Thank you so much for never giving up on this little puppy. She deserved to live and look how she is thriving ?????? Thank you so much for loving and caring for sweet animals such as her and giving them the love they so deserve??????
fBZcZuImlDw,May God bless you and your team with endless happiness ???
fBZcZuImlDw,Amazing recovery nice bro u will stay blessed always bro
fBZcZuImlDw,"???, ???, ???? ????? ???????? ? ?????? ?????!"
fBZcZuImlDw,You guys are doing such a great work. God bless you all ?
fBZcZuImlDw,God bless you all! You are saints!
fBZcZuImlDw,Lol funniest video I've ever seen ???
fBZcZuImlDw,?????????
fBZcZuImlDw,You People are jst Awsome ??.. God Bless
fBZcZuImlDw,In Jesus we trust!!!???
fBZcZuImlDw,Love from Pakistan .. i am from ur enemy country but we have also heart ?????
fBZcZuImlDw,Thnk you ?
fBZcZuImlDw,"ad please,,,, I will watch all the ad without skip, so please add an ad"
fBZcZuImlDw,The pain in her eyes... U guys are... I just don't have words to describe my emotions
fBZcZuImlDw,??????? ?????? ?? ????? ???? ???? ?? ?????
fBZcZuImlDw,I said thankyou ???
fBZcZuImlDw,A million thanks!!!
fBZcZuImlDw,You all are doing great job...god bless you all...you all are god for these animals
fBZcZuImlDw,"You guys are amazing at helping and the things you do for these animals  in  what they been through in helping them getting well , its truly amazing what you do in helping them"
fBZcZuImlDw,Heads of u guys... ?????
fBZcZuImlDw,Grazie dall' Italia ????
fBZcZuImlDw,Can I have her please ???? 
fBZcZuImlDw,Promise I will treat her like princess she is ????
fBZcZuImlDw,I am crying ??
fBZcZuImlDw,they will stay in heaven ???? u r doing a greate job
fBZcZuImlDw,Great job God bless you
fBZcZuImlDw,?????? ??? ????????!!!??????? ???????)
fBZcZuImlDw,I love you guys and i love that her name is Jellybean
fBZcZuImlDw,No words god???????????
fBZcZuImlDw,God Bless you all
fBZcZuImlDw,"Animals have feelings too, please drive carefully"
fBZcZuImlDw,Nice job I feel so bad!!
fBZcZuImlDw,this makes me wonder if majority of the dead animals I see on the street are actually DEAD or not
fBZcZuImlDw,Great work guys hats off you
fBZcZuImlDw,Parabéns anjos da esperança vcs são d+
fBZcZuImlDw,??????
fBZcZuImlDw,My favorite peoples?
fBZcZuImlDw,Glad to see she made it.
fBZcZuImlDw,I love aniamals????
fBZcZuImlDw,Very good man stay bless god will always with you Ameen
fBZcZuImlDw,Love you ? guys ap bhot acha Kam kr reho love you yrrr?????????
fBZcZuImlDw,Hats off to u guys!!
fBZcZuImlDw,Ç est bien ??
fBZcZuImlDw,?????????
fBZcZuImlDw,Heaven sent angels
fBZcZuImlDw,???
fBZcZuImlDw,Miga Arumai! Valthukkal!
fBZcZuImlDw,We salam you
fBZcZuImlDw,No word to praise plss god give me some money so i could help them so it would my Pleasure to help ?
fBZcZuImlDw,Jellybean ?
fBZcZuImlDw,???? ?? ??????????
fBZcZuImlDw,????????
fBZcZuImlDw,Well that broke my heart seeing her in the street.   Laws should be passed that anyone hitting an animal is fined if they don't stop and seek help for the injured animal.   They seem to have more than their fair share of bad drivers in this city.   I love how they comfort the dogs while they're being treated.   It's all love love love at this sanctuary.    The mom even thanked the man with a paw shake.
fBZcZuImlDw,?????
fBZcZuImlDw,Good work
fBZcZuImlDw,Omg..
fBZcZuImlDw,Wonderfully
fBZcZuImlDw,Godbless you bhai?????
fBZcZuImlDw,Nothing is more beautiful than a dog tail wag!
fBZcZuImlDw,"Isso é muito triste , pelo menos vocês estão ajudando esses anjinhos"
fBZcZuImlDw,Que lindos son y ke grande corazon tienen dios los bendiga y gracias por ayudar y proteger a los perros
fBZcZuImlDw,???????????
fBZcZuImlDw,????
fBZcZuImlDw,???
fBZcZuImlDw,That  is    indian???
fBZcZuImlDw,My heart was broke after seeing the dog!
fBZcZuImlDw,Where is the Shelter in India ?????  Please Tell me ?
fBZcZuImlDw,??????????
fBZcZuImlDw,??????????????????????????????
fBZcZuImlDw,He alive
fBZcZuImlDw,What kind fools dislikes this video
fBZcZuImlDw,Eles são verdadeiros anjos.cuidam com tanto amor desses pobres animalzinhos.
fBZcZuImlDw,???????
fBZcZuImlDw,Good ????
fBZcZuImlDw,We should involve ourselves to the noble cause
fBZcZuImlDw,?????
fBZcZuImlDw,????
fBZcZuImlDw,Kya Madharchod log hote h BC
fBZcZuImlDw,?????????
fBZcZuImlDw,Who ever disliked this video is evil :(
fBZcZuImlDw,????????
fBZcZuImlDw,"Sale insaan hai ki jaanwar  kutto ko gadi  se Mar kar chale jaate hai,,,,"
fBZcZuImlDw,sachi mai yarr tum log bohot aacha kam karta hoo???
fBZcZuImlDw,"It's so beautiful what you guys do! Thank you so much and please keep it up! ? My heart ached when I saw the state of the dog you were rescuing and the early days of her recovery when not much progress was made but just as soon as that happened, a pleasant warmth spread through me as she started making more progress. ??? Thank you so much for caring!"
fBZcZuImlDw,??????? ?? ??????? ????????? ??? ????????. ?
fBZcZuImlDw,I'm so glad he's alive .. my cat was hit and run by crazy driver and she died on the spot ??
fBZcZuImlDw,Tadinho desse animalzinho foi atropelado que Deus abençoe vocês por cuidar dele vocês não tem dinheiro que paga que vocês faz por eles muito obrigada
fBZcZuImlDw,There is probably a chance that the dog got hit from a car wheel or something. You can tell because the dog was laying down in the middle of the road.
fBZcZuImlDw,The one who dislike it is the one who hurt her
fBZcZuImlDw,I feel so sad right now my dog died two months ago he was hit by a car
fBZcZuImlDw,Rip mikey?
fBZcZuImlDw,??????? ???????? ???? ?????? ????? ?? ?????? ???????
fBZcZuImlDw,I wish that dogs being injured would be impossible and they would rule the world for us
fBZcZuImlDw,It's Soo  happy and comforting to see them after recovery ??
fBZcZuImlDw,When GOD clone himself he make all of you.
fBZcZuImlDw,Please drive carefully nd think about this cute buddies
fBZcZuImlDw,I can’t stop crying you guys deserve millions respect ??
fBZcZuImlDw,Omg thats so kind of this people!I luv thatt dogg??
